"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
22122,611.2153,7.027912,"C32H36O12","3,4,5-trihydroxy-6-{3-hydroxy-4-[5-hydroxy-7-methoxy-6-(3-methylbut-1-en-1-yl)-3-(3-methylbut-2-en-1-yl)-4-oxo-4H-chromen-2-yl]phenoxy}oxane-2-carboxylic acid",0,NA,11415.9900451544,6736.44466556919,6022.33611071672,1209.45250892041,3213.46515863726,5759.42029611143
22123,154.8689,7.031478,NA,NA,0,NA,12052.4693707355,7321.96600390398,8837.62115259974,5771.71053769785,9832.58211089557,6525.40056771159
22124,301.9677,7.047189,NA,NA,0,NA,11171.590789725,7619.23533442349,5552.50627851968,1206.59102822107,2299.60392731598,351.323794301773
22125,261.0769,11.03451,"C14H14O5","(S)-Rutaretin",1.52708273065432,NA,6282.77135112688,2933.21514851676,2840.89008523206,10209.6677525498,11668.5972328728,11538.719095886
22126,348.0871,12.862,"C12H19N3O7S","S-(Formylmethyl)glutathione",1.99353395775077,NA,10310.3497835484,13067.7933609658,9926.92129945501,3513.56541319966,3669.08213411313,2361.9469495025
22127,175.0723,1.233446,"C6H12N2O4","Alanyl-Serine",0,NA,11152.0423715282,3018.32564846453,5431.1931064568,3212.46324513107,3996.64413410946,3076.03835111767
22130,351.1662,7.642353,NA,NA,1.61441159897034,NA,12911.6311560802,12052.2692134989,8865.81772327,2938.28284130875,4188.0873837318,5008.49342188042
22131,310.9022,11.15591,NA,NA,1.45680141436235,NA,11834.9381833346,6018.60887125943,5515.17233041542,976.718745374211,1184.5258851466,2384.33045994278
22132,174.0771,5.15452,"C7H13NO4","N-Carboxyethyl-g-aminobutyric acid",0,NA,11803.2380457181,6645.74349223274,7039.09232796237,10033.7057660785,7621.55352753455,7058.67407920576
22133,275.9354,7.02399,NA,NA,1.42606139164577,NA,12996.8362829168,5921.60902076721,10110.1109256898,411.099393804966,629.921279962352,2212.07474916324
22134,269.1338,13.20849,NA,NA,0,NA,11591.5955991591,7674.73749472897,3929.03019399186,2813.88855234711,1593.38783394204,2162.44174775219
22135,261.8178,7.061651,NA,NA,0,NA,5101.04965854212,7601.85645388567,7204.51575471205,7175.29543553038,8044.73151336963,9749.67323012196
22136,355.0993,11.08626,NA,NA,2.6897103762039,NA,11564.2872514415,8856.70254662529,10470.2600977289,2181.40211979572,1819.33785827636,2202.34278810225
22137,96.91934,13.74129,NA,NA,1.78698722119199,NA,4247.99014968856,2435.22174842404,3575.21525098036,25537.1700420185,11264.6259772448,23489.6062066272
22139,622.2286,7.267645,NA,NA,3.36336168126498,NA,10619.2599197266,12541.0141059838,11811.4480580892,2189.98656189374,2143.10174595887,2028.14068511052
22140,244.0146,11.05127,NA,NA,0,NA,12177.6298793595,10933.4598759745,11641.7966414901,1567.13759633772,2414.04614743336,215.0763394479
22141,259.0096,13.73498,NA,NA,0,NA,7691.25359409571,11863.7868291548,3443.83511985779,452.113950495484,2089.30412111737,5838.59369212702
22142,468.1466,6.927383,"C20H27N3O8S","2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[2-(hydroxymethyl)-3-oxo-1-phenylpropyl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",0,NA,11583.2522990503,11676.4270253521,7607.85113963118,6047.4685712124,6774.92074263111,3069.868287805
22143,437.182,6.900664,"C22H30O9","8-Propanoylneosolaniol",0,NA,6258.63301717099,7866.0485597438,9460.83860081947,9879.20488485221,7299.86035933912,7465.21507417538
22144,596.7703,13.18716,NA,NA,1.33744992405967,NA,5967.40341260859,7695.78087828119,12928.0428930839,3174.2529395259,1646.20732015006,1253.47658465563
22145,266.0636,11.11289,NA,NA,1.82909319106925,NA,768.288057510791,1378.21769422447,1879.10659973915,5540.79095291503,10821.2357346874,11190.4122095132
22146,90.98588,7.147,NA,NA,0,NA,11167.0889299038,4948.9941251577,4616.70897592199,5201.43460320388,4853.25588935168,609.220762418034
22148,389.146,2.686595,"C17H26O10","Todatriol glucoside",0,NA,61055.1584898722,85694.3307465008,55766.1113888756,25991.8879399504,133113.419422603,79939.3889387353
22151,300.9043,3.266923,NA,NA,0,NA,12075.5510334375,1821.69258131767,1384.95474627001,3580.72627286694,10264.7041963952,5066.7323964577
22152,672.1104,1.9197945,NA,NA,1.30499140168425,NA,14592.4539042491,14878.9825896944,17564.7051890264,22205.9295945386,23037.4047559697,37202.2604962785
22153,127.0473,13.84274,NA,NA,1.80329888756661,NA,4023.92080890422,1969.51754368206,2830.30792300676,10075.3498485229,8671.63719192496,8635.32281440204
22154,467.1748,16.55567,NA,NA,0,NA,9.90629300515347,2618.61361902649,506.339455236316,11728.7133966007,8423.69567669406,8636.23567234956
22155,208.0251,11.24202,NA,NA,0,NA,9290.29769210857,11379.2210483879,8986.94918927016,5622.38321357597,9157.76622393367,9343.41251563089
22156,235.0249,8.94784,NA,NA,0,NA,8043.58521391389,12616.1380849778,13170.0332659902,8751.13765615549,8155.93609461019,10926.3743739674
22157,328.0162,6.83977,NA,NA,0,NA,11174.2324678597,7686.23116341927,6668.35212998766,1926.7303375546,3963.82171412434,3445.55701981907
22158,177.9673,10.69598,NA,NA,0,NA,3571.02710669306,3109.34581250923,5956.67485221416,4124.90168807534,10187.3432118731,8174.45995918218
22159,294.0281,7.108445,NA,NA,1.40423931385169,NA,12624.0734841251,8252.693084802,6688.94585308279,114.45922797354,1102.36223993412,716.272334088934
22161,192.9552,7.520434,NA,NA,0,NA,10871.2484962971,8373.22600242311,9096.93121558096,10453.5326760164,8337.56372304554,8763.32729823725
22163,145.9892,9.289173,NA,NA,1.91331990626538,NA,1771.02504947688,819.150355357608,733.472033624598,6314.16048004455,7609.21430867317,12342.7834507062
22164,597.0836,13.51409,NA,NA,0,NA,244.355227460452,2227.37762840793,1356.1476875476,2555.27937266369,6956.64031609801,12229.9121663208
22166,260.8797,3.445448,NA,NA,0,NA,3297.94693161533,11753.0625979462,5759.05842937839,8792.45076066564,2076.5883188821,645.2290183437
22167,375.1455,2.054044,"C20H24O7","Carissanol",0,NA,18810.4103749445,20029.0597879053,12256.7497877479,7791.56108782411,12093.373497235,17756.4884816753
22168,313.1408,2.111428,NA,NA,0,NA,8135.81500319031,6361.35160542717,16327.1982648633,21224.2700258236,3099.58536823413,5370.79778784731
22169,386.2416,6.221664,NA,NA,0,NA,12104.884667725,8411.78275388492,12348.1235620878,7085.26371446019,4567.0358968381,7329.36954931333
22170,563.1191,2.211577,"C29H24O12","Theaflavin",0,NA,4230.46701806167,1221.50100480056,4219.36102736193,8213.35478882941,7651.66748164356,10823.4004939811
22171,559.2553,2.4989835,NA,NA,0,NA,33169.9893446269,34549.0833562072,67529.4738181742,53379.6538563831,38507.3812856886,32537.7704875897
22172,282.0331,7.272762,NA,NA,0,NA,2450.15646994129,2211.81710605379,179.490135116593,8232.33022117362,10886.5851767903,8908.71987690014
22174,410.2631,2.464397,NA,NA,0,NA,7194.94831453752,7871.49029670422,10338.1996768349,13270.2693554863,7434.4952734061,21138.9385999944
22175,834.3356,6.95678,NA,NA,1.60807737862566,NA,11860.6064892101,3532.20411894907,10390.5797733027,762.107692923823,844.133640694891,315.315538376107
22176,194.9944,14.02916,NA,NA,0,NA,13267.5422497709,11318.0015075831,10276.989108905,14314.156591143,10085.6657009227,13611.2277914736
22178,165.064566666667,2.64536966666667,NA,NA,0,NA,16036.2740957657,23612.5035955007,42604.1662586036,2236.72407998293,594.708289157003,4980.3748667869
22180,140.9956,13.78103,NA,NA,0,NA,7090.04947720673,2920.15987026163,5977.10792055873,9527.92092975932,10063.4521725563,3948.53493653037
22181,90.0187,11.76404,NA,NA,0,NA,7050.87889396513,8830.10961392205,11715.6756674751,5083.50535296894,10202.0250727617,16641.9745690095
22182,269.0951,2.1194,NA,NA,0,NA,21315.5467710644,14383.8467683854,11835.7789430716,13332.5160989659,13791.1971930739,14379.0503233026
22183,481.2445,6.902369,"C25H38O9","11-beta-Hydroxyandrosterone-3-glucuronide",0,NA,6439.04972747851,4878.83395279462,4498.24991860022,8290.3686803714,10348.2567984672,5116.77803301774
22184,172.0251,3.903439,NA,NA,0,NA,7751.50697025072,4928.57760836318,11346.6794045169,9134.29278327761,8537.28789433895,10082.0294323159
22185,196.9036,11.18689,NA,NA,0,NA,22865.3863117206,14735.4812296127,9519.54295464057,10393.4892726753,10571.0669977881,11432.5628646328
22186,234.931,7.043703,NA,NA,2.19099276294457,NA,12491.6263466462,6223.65320871768,13678.8767194078,975.764918474431,880.324770133721,1137.66624802984
22187,377.273,8.648101,NA,NA,0,NA,11730.1406103323,10320.3586232328,9511.19112353867,8739.87868343049,6332.89793788337,5006.60347504237
22188,329.1973,6.885672,NA,NA,0,NA,12655.2452861146,12791.1272735091,8704.97461885718,10592.3526430104,7311.34272875756,10700.038155572
22189,306.2089,3.942658,"C18H29NO3","Betaxolol",0,NA,4924.22012700168,1630.52044953814,6030.61260028043,12805.1642826158,10167.3304954321,10303.0033401667
22190,737.4805,4.1436605,NA,NA,1.33732714729136,NA,4798.77453727898,390.12452473612,3730.76228844343,35747.1430191763,36085.9404101861,36630.478588062
22191,389.1245,2.552353,"C20H22O8","trans-Piceid",0,NA,19780.0163203044,15668.7457871203,11124.9093709062,9950.04560869883,18857.6618729202,10112.3347590598
22193,774.4805,4.155484,NA,NA,0,NA,6375.84537670719,5965.98429612359,12499.0282312414,977.67257227399,1308.7494915988,164.470141930747
22194,161.0819,4.015553,"C7H14O4","2-(1-Ethoxyethoxy)propanoic acid",2.4295154369556,NA,48703.2659095598,82572.2675413647,78089.9199530526,564389.105633909,414033.661192248,544483.46548149
22195,180.9262,7.593861,NA,NA,0,NA,11085.8463202693,10089.9117330315,9407.64193503335,3231.15443705915,8258.09876232284,8083.35128612139
22196,157.0698,12.03923,"C8H14OS","S-Isopropyl 3-methylbut-2-enethioate",0,NA,2135.35649222197,1633.85484718546,19.9433483462882,9577.46174510697,6832.30422370296,8273.02331441568
22197,149.036,13.10462,NA,NA,2.90104493956153,NA,2191.49215258451,2697.52769667967,2258.03021831863,8707.69656383193,11339.5807407285,10590.0475316606
22198,218.0113,11.09722,NA,NA,2.53381474294395,NA,1209.66844585152,1291.52335539422,1625.38289022249,9125.90769100165,10677.1852581345,6590.45386142379
22199,274.8875,14.41721,NA,NA,0,NA,11067.6517621165,8903.55861383127,7667.37317073447,10750.8786737537,8811.48656304703,9275.03478402026
22200,80.0115,7.272464,NA,NA,0,NA,12266.2801947634,11747.9609695459,7448.74532245209,6893.33180420586,9416.82721914998,8387.07216608943
22201,478.2524,4.021878,NA,NA,0,NA,5574.4229704926,18502.9615580224,9841.9349364049,4253.9706826728,4799.29784977428,2939.30624460296
22202,642.856,13.35779,NA,NA,0,NA,3538.31212439315,11376.4201543641,8917.32252833808,5986.53238589309,3936.66760752025,1887.02724972615
22205,340.0971,6.876891,NA,NA,1.53039886788617,NA,10640.7246552703,12832.6738681946,5700.21668804646,806.937557213459,2405.24289973202,1381.93847066072
22206,117.0204,4.054661,NA,NA,0,NA,1587.20827927014,3887.48974560013,3137.14520102478,3694.53594472173,23845.8069923835,24430.0250678729
22207,325.0045,7.054737,NA,NA,1.66865369834743,NA,11280.4389358672,5525.34809289414,7164.32436797529,794.537807516326,947.816335843973,1957.09736936528
22208,241.1559,1.309227,NA,NA,0,NA,2608.65715802375,12245.9087995374,13096.3204345747,12161.3883548786,4890.53373081231,1692.38802850633
22209,202.0263,13.00766,NA,NA,0,NA,3261.4499467859,5082.90909200338,6250.2509115457,5431.59971090897,7082.38884067982,12246.5246238519
22212,361.9659,13.00135,NA,NA,0,NA,348.921653625961,9087.5406728173,12570.1262680959,2327.33763546199,1645.22918151658,558.614564900881
22213,94.97038,1.622412,NA,NA,0,NA,14846.29715901,14712.1515607403,19165.3472476615,13873.4981017138,11937.0571622182,10556.754492871
22214,117.9548,9.560803,NA,NA,0,NA,110.069922279483,8357.34982375835,11542.8776336925,8970.11532815307,417.665196496777,2205.26237642055
22215,262.1216,6.882506,NA,NA,1.5690546468316,NA,625.197158547463,1788.34860484449,2048.6250606826,5817.28247931551,10678.8285310388,9102.32361746307
22216,647.2915,2.718838,NA,NA,0,NA,30096.7270446614,25216.4377811309,27002.972351373,31945.4846829941,31700.9351349004,23025.8198703046
22217,393.2287,2.505172,"C22H34O6","(3b,6b,8b,12a)-8,12-Epoxy-7(11)-eremophilene-6-angeloyloxy-8,12-dimethoxy-3-ol",0,NA,213051.781843856,178680.255580202,174120.942556254,177628.226682547,203317.852632817,160724.310118372
22218,336.1401,3.127447,NA,NA,1.50960603901844,NA,2113.34250776607,635.758484755159,2943.17176315359,23481.3201570408,9676.57291140974,23521.4978430241
22219,462.9286,13.80956,NA,NA,0,NA,18642.8399252662,36206.334560218,32505.1981248203,5130.3907142276,13679.8556724246,15214.5781082329
22221,463.1978,6.910801,"C24H32O9","Estriol-16-Glucuronide",0,NA,11424.5865060844,6505.49650425482,9876.75934650891,7183.92852280028,6485.3926852591,6468.27687587189
22223,323.0204,6.135731,"C10H16N2O4S3","Dorzolamide",0,NA,17551.2654990283,5350.6012039253,6130.26729603924,3012.95222633109,4797.08138763081,2626.59011302624
22224,406.22675,2.559539,NA,NA,1.4194969850427,NA,3815.39774394263,8367.35523963206,7058.66007658147,17955.8200031561,17864.2349325969,12882.1287327063
22225,127.9434,6.824484,NA,NA,0,NA,9138.3780846792,11258.7826053668,6283.04885586496,4075.53160774275,1718.58957902772,4572.92296026196
22226,278.0994,11.02407,NA,NA,0,NA,7498.78642869703,6617.26662485877,7696.86495108345,8503.83227906136,11033.1103440859,7632.47050336178
22227,439.3582,2.24443733333333,"C30H48O2","4,4-Dimethyl-14a-formyl-5a-cholesta-8,24-dien-3b-ol",2.08014819261897,NA,7328.9155176431,8522.76706810999,16029.0673663622,57748.4290523672,58901.6891704225,53060.9192514499
22228,442.951,13.27386,NA,NA,0,NA,414.963606993651,517.943101216615,799.949861445559,9836.05375590619,714.041202441796,2309.39435977315
22229,174.0075,6.991214,NA,NA,0,NA,6183.45195815643,12480.0390876732,8358.1331999841,3712.15408138756,3770.94353512667,1405.29517720709
22230,264.9597,13.69733,"C10H9Cl3O2","alpha-Trichloromethylbenzyl acetate",0,NA,12671.392543713,3894.10185613476,77.5574657911206,2079.34264151932,1645.22918151658,847.653808412312
22231,113.012,11.66139,NA,NA,0,NA,7360.45495317307,2960.45828876122,3445.93581921694,4626.32848928943,13547.6602361096,5428.47620146748
22232,230.9164,7.213686,NA,NA,0,NA,11696.2170602857,7619.03527056465,6165.96810550669,668.632656745431,3436.75660216578,254.004183691864
22233,170.0071,10.97156,NA,NA,1.79972420088815,NA,13149.0189574604,11780.5269199013,12866.6838580052,8935.07268168207,8652.88040548931,8470.06535682146
22234,428.8735,13.4543,NA,NA,0,NA,11846.9468118553,6212.80196730742,12815.3629749274,5414.49568694212,672.959379835556,4213.86712289723
22235,735.0849,2.117631,NA,NA,0,NA,5639.11876871081,3875.56371668156,719.06850426339,2645.30727842628,16356.6983265156,3220.847985313
22236,281.054,7.478538,"C13H9F3N2O2","Niflumic Acid",2.08750161385619,NA,770.489455956381,1950.6226236806,785.546332084351,8848.46519918209,10587.2258480132,10481.7113411297
22238,295.1551,11.09014,"C16H24O5","Ovalicin",0,NA,10466.8394941509,9891.22498042077,12496.2804810248,7276.92569170188,8576.75089750678,11231.4226934242
22240,88.052525,12.770895,NA,NA,1.35737722359073,NA,140.889500517738,1627.18605189083,2261.35410970967,26848.9872538233,20230.1468778766,19786.1765485945
22241,87.0176,2.980128,NA,NA,1.68407161738981,NA,1218.47403963388,1607.17966600692,494.15185346914,10104.8040231881,9040.20667599137,5205.57244573823
22242,145.04135,13.18876,NA,NA,1.68482764279101,NA,1988.96349559026,317.879242377579,1769.41818383457,18594.2640385235,29371.4197281725,22601.7788629551
22244,87.07111,4.183395,NA,NA,0,NA,11868.5865585754,6838.03042429235,6829.80461448883,6333.72919272042,2792.59068928403,2180.93247376807
22246,461.3275,6.87087,"C28H46O5","Dolichosterone",1.80018999104619,NA,1163.43907849413,916.959353012248,262.587419892794,8509.42075086717,11042.8623862617,8229.94868156363
22247,84.04529,9.777886,"C4H7NO","2-Pyrrolidinone",1.5087924380069,NA,11057.2831754378,12298.6145116827,13163.9948632965,1699.71953540707,550.692050650317,2528.72648579302
22249,463.0996,16.5198,NA,NA,0,NA,11066.5730768782,11088.3281976359,10394.4365952801,1478.43169465823,58.6883180089148,1700.17359735512
22250,93.01456,8.352861,NA,NA,1.85876978110342,NA,11116.4897866319,8695.23211762218,9365.99135997592,3103.58295069434,2514.66433424374,1611.6127517001
22251,158.0459,13.30397,"C6H9NO4","L-2-Amino-4-methylenepentanedioic acid",2.61728072526922,NA,4860.05156371119,7548.94400908628,4863.67078238546,75946.3112461494,123058.545525863,150759.755188023
22252,119.054,9.470266,"C5H12OS","3-Mercapto-2-methyl-1-butanol",1.89667529293856,NA,1253.69641476331,1527.15412247131,996.059453517392,4214.99350024021,6023.49605975627,9910.68852587605
22253,153.0667,3.206242,NA,NA,0,NA,14736.3813346217,9087.02272971608,10442.7393849748,10841.8165303787,7522.06802526174,10998.3227620913
22254,242.9998,8.568553,NA,NA,0,NA,11979.2838794119,9257.02254790102,7236.2079511619,6466.51715840013,5469.70428777645,5708.48710470263
22255,269.1395,8.727398,NA,NA,0,NA,8419.52793276024,9645.66104275232,10105.983760546,9062.25023753727,7785.27535014538,10104.1501798075
22257,632.7283,13.19926,NA,NA,0,NA,7496.96146938564,16389.7425903997,10699.5897683266,3130.95205975661,2373.9424634606,299.744400678521
22258,334.1667,2.65805,NA,NA,0,NA,8531.82016677055,12194.2367506628,3481.2599209934,4592.37225165727,6925.96099785886,7278.71274559866
22259,280.1192,1.321673,NA,NA,0,NA,13158.6280616754,10813.6549685064,9950.67161140785,7616.97261208847,4309.95856677048,7290.14585345311
22260,393.1335,3.947681,"C23H22O6","Garcinone B",0,NA,16062.745912074,1100.3512236147,8674.76598593154,3671.92547806246,3851.63410355713,4024.08025746242
22261,297.0982,7.520072,"C14H18O7","2-Phenylethanol glucuronide",1.7998885403762,NA,2628.46974403405,517.943101216615,1230.94777848479,18212.3994391968,15448.0857871016,19097.1245095932
22262,208.9712,7.060908,NA,NA,1.98030226901981,NA,569.061498184927,376.786934146851,1480.23963281339,10642.9531600437,9612.14096334502,11571.8077634934
22265,397.0316,7.111681,NA,NA,1.33630849541713,NA,11945.77859507,7845.78987110458,7176.63827761533,2432.95298042077,547.757634749871,1523.05190604508
22266,381.1782,1.563068,"C16H30O10","1,2,10-Trihydroxydihydro-trans-linalyl oxide 7-O-beta-D-glucopyranoside",1.71473531951885,NA,14659.9818015675,10702.9396290249,9599.60885046814,5020.88852465221,4563.14192693821,5146.71646482967
22267,203.0198,12.8714,"C7H8O7","Daucic acid",1.99520588961129,NA,7775.74656853511,8081.67960973227,9165.29147389305,18353.7279709371,14246.1881598243,19844.4417994667
22268,682.2405,9.386011,NA,NA,1.64041113038497,NA,3335.27384365875,5409.11654823807,5071.57686500413,8031.54965877004,10472.9107859182,11073.580016976
22269,439.2144,4.002947,"C26H32O6","1-[2,4-dihydroxy-5-(3-methylbut-2-en-1-yl)phenyl]-2-hydroxy-3-[4-hydroxy-3-methoxy-5-(3-methylbut-2-en-1-yl)phenyl]propan-1-one",0,NA,9470.13323322646,7461.70282904187,5029.54958225571,3585.57171351782,8189.99879438256,20550.3690589478
22270,288.9862,8.693656,NA,NA,0,NA,551.45031062021,1288.1889577469,42.1026242866083,7350.17673612425,9123.24184272629,11378.034686808
