"id","formula","degree","parent","score","parent_formula"
1038,"C5H4N4O4",13,1242,0.992669901248291,"C6H6N4O4"
1038,"C5H12O3S2",6,642,0.142951393025509,"C3H8O3S2"
1039,"C8H8O5",3,450,0.998308632870488,"C7H8O3"
1039,"C9H12S2",7,645,0.000887989587298242,"C7H8S2"
1040,"C9H12O2S",5,478,0.997147469004274,"C7H10OS"
1040,"C9H12O2S",6,1725,0.996693804046505,"C10H12O4S"
1040,"C10H16O-3S3 Illegal_formula",12,2382,0,"C10H16S4"
1041,"C8H12N2OS",7,603,0.044514414372944,"C8H12N2O"
1042,"C9H12O4",4,454,0.997742446411404,"C8H12O2"
1042,"C10H16O-1S2 Illegal_formula",10,1284,0,"C10H16S2"
1042,"C12H11N2O-2P-1S2 Illegal_formula",15,2384,0,"C12H12N2OS2"
1042,"C12H11N2O-2P-1S2 Illegal_formula",13,2384,0,"C12H12N2OS2"
1043,"C10H8N4",11,1313,0.993764953046044,"C10H10N4O"
1043,"C10H8N4",12,1313,0.993224404842781,"C10H10N4O"
1043,"C10H8N4",14,1313,0.992114581698187,"C10H10N4O"
1043,"C2H12N6O2S",13,1474,0.0225196412468363,"C4H16N6O2S"
1043,"C9H12O4",6,1284,0.000143302464828041,"C9H12O5"
1043,"C10H16O-1S2 Illegal_formula",10,1284,0,"C10H16S2"
1043,"C10H16O-1S2 Illegal_formula",8,1313,0,"C10H18S2"
1044,"C12H12N2",10,1077,0.994354902542712,"C12H14N2"
1044,"C12H12N2",11,1316,0.993706908122087,"C12H14N2O"
1044,"C12H12N2",12,1077,0.993204592192343,"C12H14N2"
1044,"C12H12N2",13,2387,0.992585342473378,"C12H12N2O3S"
1044,"C12H12N2",16,1316,0.991011123454181,"C12H14N2O"
1044,"C4H16N4O2S",11,1702,0.022545247207414,"C6H18N4O3S"
1045,"C10H16O3",5,481,0.997176603965979,"C8H14O2"
1046,"C9H16N2O2",5,838,0.997179503791267,"C9H15NO2"
1047,"C14H16",6,1080,0.996602761815315,"C14H18"
1047,"C14H16",9,1080,0.994913937534784,"C14H18"
1047,"C14H16",10,654,0.994315159378455,"C12H12"
1047,"C14H16",11,1319,0.993788037771294,"C14H18O"
1047,"C14H16",15,1289,0.991528516824515,"C14H16O"
1047,"C6H20N2O2S",10,852,0.022467638504458,"C5H18N2O2S"
1047,"C4H23O5P-1S2 Illegal_formula",17,6486,0,"C14H35N5O11S2"
1047,"C12H19N-2O3P-1S Illegal_formula",18,6486,0,"C22H31N3O9S"
1048,"C11H20O2",5,655,0.997175383850421,"C9H16O2"
1049,"C12H24O",6,1259,0.996614589380282,"C13H26O"
1049,"C12H24O",7,1739,0.996034009651014,"C13H24O3"
1049,"C12H24O",8,1294,0.995476182597601,"C12H24O2"
1049,"C4H28N2O3S",16,1259,0.0223917665985012,"C5H30N2O3S"
1050,"C13H28",5,1019,0.997196563667274,"C13H26"
1050,"C13H28",9,1740,0.994905711600098,"C14H28O2"
1050,"C5H32N2O2S",17,1295,0.0223786965821921,"C5H32N2O3S"
1051,"C6H4NO4P",7,1261,0.769001177378546,"C7H6NO4P"
1051,"C6H4NO4P",9,1261,0.768116905531121,"C7H6NO4P"
1051,"C5H9N-1O4P-2S4 Illegal_formula",19,7081,0,"C14H22N2O14S4"
1051,"C12HN-3O7P-2S Illegal_formula",19,7081,0,"C21H14O17S"
1051,"C12HN-3O7P-2S Illegal_formula",16,7081,0,"C21H14O17S"
1051,"C12HN-3O7P-2S Illegal_formula",15,7081,0,"C21H14O17S"
1052,"C3H8NO6P",4,145,0.997721434511907,"C3H7NO3"
1053,"C7H7NO5",4,463,0.997733633458399,"C6H7NO3"
1053,"C8H11NS2",8,844,0.000886013927277129,"C8H10S2"
1054,"C8H11NO2S",6,484,0.996558231206004,"C6H9NOS"
1054,"C8H11NO2S",8,464,0.995339918412919,"C7H11NS"
1054,"C8H11NO2S",11,6234,0.000509926492935606,"C19H28N2O11S"
1054,"C9H15NO-3S3 Illegal_formula",18,6234,0,"C20H32N2O6S3"
1054,"C16H7N-1 Illegal_formula",20,6234,0,"C27H24O9"
1054,"C16H7N-1 Illegal_formula",16,6234,0,"C27H24O9"
1054,"C16H7N-1 Illegal_formula",14,6234,0,"C27H24O9"
1055,"C7H11N3O3",6,860,0.996606274276162,"C6H9N3O3"
1056,"C12H11NO",9,1330,0.994935104858269,"C12H13NO2"
1056,"C12H11NO",10,1088,0.994266075423095,"C12H13NO"
1056,"C12H11NO",11,1330,0.993794006144717,"C12H13NO2"
1056,"C12H11NO",15,1088,0.991550558427361,"C12H13NO"
1056,"C4H15N3O3S",9,1747,0.0225597012024652,"C5H15N3O5S"
1056,"C4H15N3O3S",10,1715,0.0225580551315131,"C6H17N3O4S"
1056,"C5H19N3O-2S3 Illegal_formula",16,1747,0,"C6H19N3S3"
1057,"C9H15NO3",5,488,0.997181270443482,"C7H13NO2"
1058,"C10H19NS",7,662,0.995991806426889,"C8H15NS"
1058,"C9H15NO5S-1 Illegal_formula",7,1555,0,"C9H15NO5"
1058,"C8H14N3O4P-1 Illegal_formula",9,2410,0,"C8H15N3O7"
1058,"C8H14N3O4P-1 Illegal_formula",8,2410,0,"C8H15N3O7"
1059,"C2H2S5",10,1092,0.00465661057071106,"C2H4S5"
1059,"CH-2O5S3 Illegal_formula",6,1092,0,"CO5S3"
1061,"C3H7O7P",3,150,0.998288191233021,"C3H6O4"
1061,"C4H3N4O3P",9,1062,0.000164261018864423,"C4H3N4O3P"
1061,"C4H3N4O3P",12,1062,0.000163977218869045,"C4H3N4O3P"
1061,"C2H6N2O6S",12,1062,4.12662493857249e-05,"C2H6N2O6S"
1062,"C4H3N4O3P",8,4030,0.142796074688903,"C10H13N4O8P"
1062,"C4H3N4O3P",11,4030,0.14254936049209,"C10H13N4O8P"
1062,"C2H6N2O6S",11,4030,0.0358737481975472,"C8H16N2O11S"
1062,"C3H7O7P",3,150,0.00115122829895749,"C3H6O4"
1063,"C4H3N4O3P",8,4030,0.729194669590487,"C10H13N4O8P"
1063,"C4H3N4O3P",11,4030,0.727934812289646,"C10H13N4O8P"
1063,"C2H6N2O6S",11,4030,0.183190931689634,"C8H16N2O11S"
1063,"C10H2O4",9,4031,0.00140110708723971,"C16H12O9"
1063,"C3H10N2OS3",13,4031,0.000880847841178647,"C9H20N2O6S3"
1063,"C3H7O7P",4,1062,2.8002247300322e-05,"C3H7O7P"
1064,"C7H6O6",3,476,0.998300399738146,"C6H6O4"
1064,"C8H10OS2",7,1097,0.00114568420045399,"C8H12OS2"
1064,"C8H10OS2",10,492,0.000885920322842895,"C6H8S2"
1064,"C8H10OS2",6,621,0.000883341519124198,"C8H10OS"
1065,"C11H6O3",7,1098,0.99604169013602,"C11H8O3"
1065,"C11H6O3",10,4032,0.99435963770106,"C17H16O8"
1065,"C11H6O3",14,1098,0.99208586877084,"C11H8O3"
1065,"C4H14N2S3",13,4032,0.625487965831171,"C10H24N2O5S3"
1065,"C3H10N2O5S",8,1507,0.0225726233963831,"C5H14N2O5S"
1065,"C4H14N2S3",10,1762,2.58734992923763e-05,"C5H14N2O2S3"
1065,"C12H10O-2S2 Illegal_formula",16,1762,0,"C13H10S2"
1065,"C12H10O-2S2 Illegal_formula",14,1762,0,"C13H10S2"
1065,"C12H10O-2S2 Illegal_formula",13,1762,0,"C13H10S2"
1065,"C12H10O-2S2 Illegal_formula",12,1762,0,"C13H10S2"
1065,"C12H10O-2S2 Illegal_formula",11,1762,0,"C13H10S2"
1066,"C10H6N2O2",10,1099,0.994350236781297,"C10H8N2O2"
1066,"C10H6N2O2",12,1099,0.993239155638676,"C10H8N2O2"
1066,"C2H10N4O4S",16,1099,0.0223968297962949,"C2H12N4O4S"
1067,"C8H11O3P",6,154,0.76934427163,"C8H10"
1068,"C7H10N2O2S",6,858,0.996577537793016,"C7H9NO2S"
1068,"C7H10N2O2S",7,846,0.996008988406803,"C7H10N2OS"
1069,"C8H10O5",4,479,0.997734221159309,"C7H10O3"
1069,"C9H14S2",10,1284,0.00114360814719784,"C10H16S2"
1069,"C9H14S2",7,624,0.000882851945682704,"C9H14S"
1069,"C9H14S2",8,624,0.00088225158381916,"C9H14S"
1070,"C7H10N2O4",5,495,0.997172479953312,"C5H8N2O3"
1071,"C12H10O2",8,1342,0.995531467685866,"C12H12O3"
1071,"C12H10O2",10,1103,0.994364333039629,"C12H12O2"
1071,"C12H10O2",13,496,0.992665305263998,"C10H8O"
1071,"C4H14N2O4S",8,1766,0.0225725168097757,"C5H14N2O6S"
1071,"C4H14N2O4S",9,1285,0.0224854705742341,"C5H16N2O4S"
1071,"C5H18N2O-1S3 Illegal_formula",15,4034,0,"C11H28N2O4S3"
1072,"C11H10N2O",9,1343,0.994910405292106,"C11H12N2O2"
1072,"C11H10N2O",10,1104,0.994252613805106,"C11H12N2O"
1072,"C11H10N2O",11,1343,0.993769233134478,"C11H12N2O2"
1072,"C11H10N2O",16,1104,0.990994146191104,"C11H12N2O"
1072,"C3H14N4O3S",11,1511,0.0224603302230206,"C5H18N4O3S"
1073,"C9H14O4",4,500,0.997732945182061,"C7H12O3"
1073,"C9H14O4",5,481,0.997168348075287,"C8H14O2"
1073,"C12H13N2O-2P-1S2 Illegal_formula",15,2422,0,"C12H14N2OS2"
1073,"C12H13N2O-2P-1S2 Illegal_formula",13,2422,0,"C12H14N2OS2"
1074,"C8H14N2O3",6,501,0.996606934942457,"C6H12N2O2"
1075,"C13H14O",7,1107,0.996049823035992,"C13H16O"
1075,"C13H14O",8,673,0.995556264062229,"C11H10O"
1075,"C13H14O",10,1107,0.994363144736373,"C13H16O"
1075,"C13H14O",14,673,0.992102239565876,"C11H10O"
1075,"C5H18N2O3S",9,823,0.0224805086423313,"C5H16N2O2S"
1075,"C6H22N2O-2S3 Illegal_formula",16,4037,0,"C12H32N2O3S3"
1075,"C3H21O6P-1S2 Illegal_formula",17,6511,0,"C13H33N5O12S2"
1075,"C11H17N-2O4P-1S Illegal_formula",13,6511,0,"C21H29N3O10S"
1075,"C11H17N-2O4P-1S Illegal_formula",12,6511,0,"C21H29N3O10S"
1076,"C10H18OS",7,1735,0.996004392937503,"C12H20O2S"
1076,"C10H18OS",8,1346,0.995440690538277,"C10H20O2S"
1076,"C9H14O6S-1 Illegal_formula",6,1574,0,"C9H14O6"
1076,"C9H14O6S-1 Illegal_formula",4,2423,0,"C9H14O9"
1077,"C12H14N2",9,861,0.994912713943538,"C12H13N"
1077,"C12H14N2",10,1347,0.994346096663369,"C12H16N2O"
1077,"C12H14N2",11,861,0.993761758294164,"C12H13N"
1077,"C12H14N2",12,1347,0.993234903182483,"C12H16N2O"
1077,"C12H14N2",16,1109,0.990992943059722,"C12H16N2"
1077,"C4H18N4O2S",11,1771,0.022460224166655,"C5H18N4O4S"
1077,"C4H18N4O2S",12,1736,0.0224472187150737,"C6H20N4O3S"
1078,"C10H18O3",5,675,0.99716716108513,"C8H14O3"
1078,"C10H18O3",6,502,0.996602722597022,"C8H16O2"
1078,"C11H22O-2S2 Illegal_formula",9,1772,0,"C12H22S2"
1078,"C11H14N4O-1 Illegal_formula",16,1772,0,"C12H14N4O"
1079,"C9H18N2O2",6,863,0.996605706771716,"C9H17NO2"
1079,"C10H22N2O-3S2 Illegal_formula",16,2425,0,"C10H22N2S3"
1079,"C17H14S-1 Illegal_formula",14,2425,0,"C17H14O3"
1079,"C17H14S-1 Illegal_formula",12,2425,0,"C17H14O3"
1079,"C17H14S-1 Illegal_formula",11,2425,0,"C17H14O3"
1079,"C17H14S-1 Illegal_formula",10,2425,0,"C17H14O3"
1080,"C14H18",5,4041,0.997161834220303,"C20H28O5"
1080,"C14H18",6,1350,0.996620950057875,"C14H20O"
1080,"C14H18",8,4041,0.995472062546198,"C20H28O5"
1080,"C14H18",9,1350,0.994965650513036,"C14H20O"
1080,"C14H18",11,1319,0.993782754984299,"C14H18O"
1080,"C6H22N2O2S",11,878,0.022455041715991,"C5H20N2O2S"
1081,"C11H22O2",6,677,0.996601633670622,"C9H18O2"
1082,"C12H26O",6,1295,0.996590368361587,"C13H28O"
1082,"C12H26O",8,1778,0.995475582683504,"C13H26O3"
1082,"C12H26O",9,1323,0.994918072751053,"C12H26O2"
1082,"C4H30N2O3S",17,1295,0.0223785504653705,"C5H32N2O3S"
1083,"C7H9NO5",4,507,0.997738942356198,"C5H7NO4"
1083,"C7H9NO5",5,485,0.997174243384031,"C6H9NO3"
1083,"C8H13NS2",8,1118,0.00114501251090659,"C8H15NS2"
1083,"C8H13NS2",9,635,0.000881756435444541,"C8H13NS"
1084,"C11H9NO2",8,1355,0.00140333272034951,"C11H11NO3"
1084,"C11H9NO2",10,1120,0.00140124863849126,"C11H11NO2"
1084,"C3H13N3O4S",9,1747,3.18014415916675e-05,"C5H15N3O5S"
1084,"C3H13N3O4S",10,1523,3.16518136184239e-05,"C5H17N3O4S"
1084,"C3H13N3O4S",10,1522,2.45821598569838e-05,"C5H17N3O4S"
1084,"C4H17N3O-1S3 Illegal_formula",16,1747,0,"C6H19N3S3"
1084,"C7H15N3O-3P2S Illegal_formula",13,4051,0,"C13H25N3O2P2S"
1084,"C7H15N3O-3P2S Illegal_formula",12,4051,0,"C13H25N3O2P2S"
1085,"C11H9NO2",8,1355,0.995521818806986,"C11H11NO3"
1085,"C11H9NO2",10,1120,0.994354416909483,"C11H11NO2"
1085,"C3H13N3O4S",9,1747,0.022559887981787,"C5H15N3O5S"
1085,"C3H13N3O4S",10,1523,0.022473420237699,"C5H17N3O4S"
1085,"C3H13N3O4S",10,1522,2.69131280668371e-08,"C5H17N3O4S"
1085,"C4H17N3O-1S3 Illegal_formula",16,1747,0,"C6H19N3S3"
1086,"C10H9N3O",10,871,0.994337331170428,"C10H8N2O"
1086,"C10H9N3O",12,871,0.993226264448461,"C10H8N2O"
1086,"C2H13N5O3S",15,871,0.0224093541028608,"C2H12N4O3S"
1086,"C9H13N-1O5 Illegal_formula",7,1313,0,"C9H14O5"
1086,"C8H20N-3O3P-1S3 Illegal_formula",13,6522,0,"C18H32N2O9S3"
1086,"C10H17N-1S2 Illegal_formula",8,1313,0,"C10H18S2"
1086,"C15H12N-5O6P-1 Illegal_formula",14,6522,0,"C25H24O12"
1086,"C15H12N-5O6P-1 Illegal_formula",13,6522,0,"C25H24O12"
1086,"C15H12N-5O6P-1 Illegal_formula",12,6522,0,"C25H24O12"
1087,"C8H13NO4",5,488,0.997173014514155,"C7H13NO2"
1087,"C9H17NO-1S2 Illegal_formula",9,1328,0,"C9H17NS2"
1088,"C12H13NO",9,1359,0.994838548683657,"C12H15NO2"
1088,"C12H13NO",11,1330,0.993803339739196,"C12H13NO2"
1088,"C12H13NO",14,511,0.992121468161913,"C10H11N"
1088,"C4H17N3O3S",10,1056,0.0225467193716729,"C4H15N3O3S"
1088,"C4H17N3O3S",11,1299,0.0224550823394343,"C5H19N3O3S"
1089,"C9H17NO3",5,683,0.997171846483307,"C7H13NO3"
1089,"C9H17NO3",6,513,0.996607539844518,"C7H15NO2"
1089,"C10H21NO-2S2 Illegal_formula",16,6254,0,"C21H38N2O7S2"
1090,"C13H17N",7,878,0.996034006588039,"C13H16"
1090,"C13H17N",8,1334,0.995517188058355,"C13H17NO"
1090,"C13H17N",9,1362,0.994837368537765,"C13H19NO"
1090,"C13H17N",11,1334,0.993802156468052,"C13H17NO"
1090,"C13H17N",15,684,0.991558877764195,"C11H13N"
1090,"C5H21N3O2S",11,878,0.0224548163577334,"C5H20N2O2S"
1091,"C9H21N3O",9,1790,0.994935602423965,"C10H21N3O3"
1091,"C9H21N3O",10,1754,0.994359637418838,"C11H23N3O2"
1091,"C17H17NO-1S-1 Illegal_formula",15,2443,0,"C17H17NO2"
1091,"C17H17NO-1S-1 Illegal_formula",13,2443,0,"C17H17NO2"
1091,"C17H17NO-1S-1 Illegal_formula",11,2443,0,"C17H17NO2"
1091,"C17H17NO-1S-1 Illegal_formula",10,2443,0,"C17H17NO2"
1092,"C2H4S5",9,1530,0.994682882610301,"C4H8S5"
1092,"CO5S3",5,1530,0.00115853570865732,"C3H4O5S3"
1093,"C6H5O5P",4,161,0.583393816899373,"C6H4O2"
1093,"C6H5O5P",4,1366,0.175091270422464,"C6H7O6P"
1094,"C6H5O5P",4,1366,0.770525472010754,"C6H7O6P"
1095,"C7H8O4S",4,648,0.997686859693003,"C7H8O4"
1096,"C7H8O6",4,494,0.997740671464808,"C6H8O4"
1096,"C8H12OS2",7,1371,0.00114602720429076,"C8H14O2S2"
1096,"C8H12OS2",6,520,0.000887801721214048,"C6H10S2"
1097,"C8H12OS2",6,520,0.996535248005486,"C6H10S2"
1097,"C8H12OS2",7,1371,0.995958332210162,"C8H14O2S2"
1097,"C7H8O6",4,494,0.00114727616853163,"C6H8O4"
1098,"C11H8O3",6,1373,0.996615185750626,"C11H10O4"
1098,"C11H8O3",7,1134,0.996093213059367,"C11H10O3"
1098,"C11H8O3",13,496,0.99265708672355,"C10H8O"
1098,"C4H16N2S3",14,4063,0.625146407816751,"C10H26N2O5S3"
1098,"C3H12N2O5S",8,1766,0.0225727036952016,"C5H14N2O6S"
1098,"C3H12N2O5S",9,1537,0.0224861860255627,"C5H16N2O5S"
1098,"C4H16N2S3",11,1795,2.00096404557927e-05,"C5H16N2O2S3"
1099,"C10H8N2O2",9,1136,0.994908045564732,"C10H10N2O2"
1099,"C10H8N2O2",11,1136,0.993796341129837,"C10H10N2O2"
1099,"C2H12N4O4S",15,871,0.0224093939290515,"C2H12N4O3S"
1100,"C12H12S",8,4065,0.995425972716612,"C18H22O5S"
1100,"C12H12S",9,4065,0.994873175478104,"C18H22O5S"
1100,"C12H12S",10,654,0.994274423308832,"C12H12"
1100,"C12H12S",11,4065,0.993747323296955,"C18H22O5S"
1100,"C12H12S",16,1799,0.990920854511415,"C13H12O2S"
1100,"C4H16N2O2S2",10,1799,0.0224718110192023,"C5H16N2O4S2"
1100,"C11H8O5S-1 Illegal_formula",6,1606,0,"C11H8O5"
1101,"C8H12O5",4,500,0.997739475765205,"C7H12O3"
1101,"C9H16S2",9,1328,0.00114557557267025,"C9H17NS2"
1101,"C8H12O5",2,1800,1.32469155558708e-06,"C9H12O7"
1101,"C11H11N2O-1P-1S2 Illegal_formula",13,2449,0,"C11H12N2O2S2"
1101,"C11H11N2O-1P-1S2 Illegal_formula",11,2449,0,"C11H12N2O2S2"
1102,"C7H12N2O4",5,525,0.99717777973849,"C5H10N2O3"
1102,"C7H12N2O4",6,501,0.996613377960117,"C6H12N2O2"
1102,"C8H16N2O-1S2 Illegal_formula",11,2450,0,"C8H16N2O2S3"
1102,"C15H8O2S-1 Illegal_formula",12,2450,0,"C15H8O5"
1102,"C15H8O2S-1 Illegal_formula",10,2450,0,"C15H8O5"
1103,"C12H12O2",7,1378,0.996049959722812,"C12H14O3"
1103,"C12H12O2",8,1139,0.99552828525078,"C12H14O2"
1103,"C12H12O2",9,526,0.994936862874441,"C10H10O"
1103,"C4H16N2O4S",9,1802,0.0225601938501651,"C5H16N2O6S"
1103,"C4H16N2O4S",10,1315,0.022473196121896,"C5H18N2O4S"
1103,"C2H19O7P-1S2 Illegal_formula",16,6539,0,"C12H31N5O13S2"
1103,"C10H15N-2O5P-1S Illegal_formula",13,6539,0,"C20H27N3O11S"
1103,"C10H15N-2O5P-1S Illegal_formula",12,6539,0,"C20H27N3O11S"
1104,"C11H12N2O",9,528,0.994825079314809,"C9H10N2"
1104,"C11H12N2O",11,1142,0.993795162953632,"C11H14N2O"
1104,"C11H12N2O",15,528,0.991564735557563,"C9H10N2"
1104,"C3H16N4O3S",11,1771,0.0224604101223725,"C5H18N4O4S"
1104,"C3H16N4O3S",12,1542,0.0224420554296258,"C5H20N4O3S"
1105,"C9H16O4",5,529,0.997173667828381,"C7H14O3"
1105,"C9H16O4",6,502,0.996609245778157,"C8H16O2"
1105,"C10H12N4",16,1772,0.000164026250732231,"C12H14N4O"
1105,"C10H20O-1S2 Illegal_formula",9,1772,0,"C12H22S2"
1106,"C8H16N2O3",6,697,0.99661218434048,"C6H12N2O3"
1106,"C8H16N2O3",7,530,0.996048150338428,"C6H14N2O2"
1106,"C9H20N2O-2S2 Illegal_formula",12,2455,0,"C9H20N2OS3"
1106,"C16H12OS-1 Illegal_formula",20,1616,0,"C16H12O"
1106,"C16H12OS-1 Illegal_formula",13,2455,0,"C16H12O4"
1106,"C16H12OS-1 Illegal_formula",11,2455,0,"C16H12O4"
1107,"C13H16O",6,1379,0.996623323333317,"C13H18O2"
1107,"C13H16O",7,1379,0.996048769396859,"C13H18O2"
1107,"C13H16O",8,1143,0.995390190323483,"C13H18O"
1107,"C13H16O",9,4069,0.99493567388699,"C19H26O6"
1107,"C5H20N2O3S",10,852,0.0224675723823737,"C5H18N2O2S"
1108,"C7H16N4O2",7,886,0.996051037406166,"C7H15N3O2"
1108,"C15H12N2S-1 Illegal_formula",18,2458,0,"C15H12N2O3"
1108,"C15H12N2S-1 Illegal_formula",13,2458,0,"C15H12N2O3"
1109,"C12H16N2",9,1380,0.994897520938291,"C12H18N2O"
1109,"C12H16N2",10,1380,0.994278975163221,"C12H18N2O"
1109,"C12H16N2",12,1347,0.993244347773159,"C12H16N2O"
1109,"C12H16N2",15,700,0.991563531733448,"C10H12N2"
1109,"C4H20N4O2S",12,1810,0.022447962510696,"C5H20N4O4S"
1109,"C4H20N4O2S",13,1775,0.0224296187844335,"C6H22N4O3S"
1109,"C10H19O3P-1S Illegal_formula",8,2461,0,"C10H20O6S"
1109,"C12H18N2O-2P2S-1 Illegal_formula",14,2460,0,"C12H18N2OP2"
1109,"C20H12O-2S-1 Illegal_formula",21,2460,0,"C20H12O"
1109,"C20H12O-2S-1 Illegal_formula",19,2460,0,"C20H12O"
1109,"C20H12O-2S-1 Illegal_formula",17,2460,0,"C20H12O"
1109,"C20H12O-2S-1 Illegal_formula",15,2460,0,"C20H12O"
1109,"C20H12O-2S-1 Illegal_formula",13,2460,0,"C20H12O"
1110,"C10H20O3",6,701,0.996608071113425,"C8H16O3"
1110,"C10H20O3",7,533,0.996044083154859,"C8H18O2"
1110,"C12H17N2PS-1 Illegal_formula",17,2461,0,"C12H17N2O3P"
1110,"C12H17N2PS-1 Illegal_formula",12,2461,0,"C12H17N2O3P"
1110,"C12H17N2PS-1 Illegal_formula",11,2461,0,"C12H17N2O3P"
1111,"C9H20N2O2",7,702,0.996046973493653,"C7H16N2O2"
1111,"C10H24N2O-3S2 Illegal_formula",15,2463,0,"C10H24N2S3"
1111,"C17H16S-1 Illegal_formula",12,2463,0,"C17H16O3"
1111,"C17H16S-1 Illegal_formula",11,2463,0,"C17H16O3"
1111,"C17H16S-1 Illegal_formula",10,2463,0,"C17H16O3"
1111,"C17H16S-1 Illegal_formula",9,2463,0,"C17H16O3"
1112,"C11H24O2",7,704,0.996042875349693,"C9H20O2"
1113,"C6H7NO4S",4,659,0.99769156577803,"C6H7NO4"
1114,"H17NO4P2S",17,6276,0.0151422068345398,"C11H34N2O13P2S"
1114,"C8H13N-1O2P2 Illegal_formula",11,6276,0,"C19H30O11P2"
1114,"C8H13N-1O2P2 Illegal_formula",8,6276,0,"C19H30O11P2"
1115,"C10H7NO3",7,1384,0.996055847690977,"C10H9NO4"
1115,"C10H7NO3",9,4076,0.994913377704197,"C16H17NO8"
1115,"C3H15N3S3",16,894,0.624423526659092,"C3H14N2S3"
1115,"C2H11N3O5S",17,881,0.022468821136104,"C2H11N3O4S"
1117,"C7H11NO5",5,509,0.997179526405963,"C6H11NO3"
1117,"C8H15NS2",8,1118,0.00114566122793807,"C8H15NS2"
1117,"C8H15NS2",7,662,0.000882839765964012,"C8H15NS"
1117,"C6H10N3O4P-1S Illegal_formula",8,2474,0,"C6H11N3O7S"
1118,"C8H15NS2",7,662,0.99595100166676,"C8H15NS"
1118,"C8H7N5O",9,1390,0.142664824347745,"C8H9N5O2"
1118,"C8H7N5O",12,1390,0.14242719651202,"C8H9N5O2"
1118,"C8H7N5O",15,1390,0.142182483985315,"C8H9N5O2"
1118,"C7H11NO5",5,509,0.0011466309218379,"C6H11NO3"
1118,"C6H10N3O4P-1S Illegal_formula",8,2474,0,"C6H11N3O7S"
1119,"C6H11N3O4",6,510,0.99661804398891,"C5H11N3O2"
1119,"C8H16NPS",9,2474,0.00119637529872806,"C8H16NO3PS2"
1119,"C11H14N-5O9P-1 Illegal_formula",10,6547,0,"C21H26O15"
1119,"C11H14N-5O9P-1 Illegal_formula",7,6547,0,"C21H26O15"
1120,"C11H11NO2",7,1391,0.996054658086588,"C11H13NO3"
1120,"C11H11NO2",8,1154,0.995396073655084,"C11H13NO2"
1120,"C11H11NO2",9,538,0.994912228042034,"C9H9NO"
1120,"C11H11NO2",14,511,0.992127962011366,"C10H11N"
1120,"C3H15N3O4S",11,1557,0.0224601587038934,"C5H19N3O4S"
1120,"C3H15N3O4S",10,1819,3.93539629961164e-07,"C4H15N3O6S"
1121,"C8H15NO2S",6,663,0.996560217641417,"C8H15NO2"
1122,"C8H15NO4",5,1357,0.997160696245129,"C8H15NO5"
1122,"C8H15NO4",6,513,0.996613982866089,"C7H15NO2"
1122,"C9H19NO-1S2 Illegal_formula",10,1358,0,"C9H19NS2"
1123,"C7H15N3O3",6,901,0.99661689774532,"C7H14N2O3"
1123,"C7H15N3O3",7,886,0.996052785738647,"C7H15N3O2"
1123,"C12H18N-5O8P-1 Illegal_formula",10,6551,0,"C22H30O14"
1123,"C12H18N-5O8P-1 Illegal_formula",8,6551,0,"C22H30O14"
1126,"C6H6O5S",4,667,0.997693320930713,"C6H6O5"
1126,"C7H10S3",11,1398,0.00114334545715217,"C7H12OS3"
1127,"C5H6N2O4S",5,668,0.997131591520191,"C5H6N2O4"
1127,"C13H2O2",12,4095,0.0224583203528346,"C19H12O7"
1127,"C13H2O2",14,4095,0.0224325604350706,"C19H12O7"
1127,"C6H10N2O-1S3 Illegal_formula",13,4095,0,"C12H20N2O4S3"
1128,"C6H6O7",4,519,0.99773242214327,"C5H6O5"
1128,"C7H10O2S2",4,669,0.000882931631554556,"C7H10O2S"
1129,"C10H6O4",6,1161,0.996598008231967,"C10H8O4"
1129,"C10H6O4",8,4101,0.99547857397541,"C16H16O9"
1129,"C3H14N2OS3",16,894,0.624424636389943,"C3H14N2S3"
1129,"C2H10N2O6S",15,5395,0.022483597498141,"C18H40N2O7S"
1129,"C3H6N6O2S",12,4102,0.0149648349631528,"C9H16N6O7S"
1129,"C3H14N2OS3",11,1795,2.00095110952305e-05,"C5H16N2O2S3"
1129,"C2H10N2O6S",9,1571,3.93765049410077e-07,"C4H14N2O6S"
1130,"C9H6N2O3",9,1572,0.994895710737207,"C11H10N2O3"
1130,"C9H6N2O3",11,1572,0.993784020091437,"C11H10N2O3"
1130,"C7H11O4P",7,1838,5.13276470491059e-05,"C8H11O6P"
1130,"C7H11O4P",5,1838,3.6526405506985e-06,"C8H11O6P"
1130,"C10H10N2O-2S2 Illegal_formula",14,1838,0,"C11H10N2S2"
1130,"C10H10N2O-2S2 Illegal_formula",13,1838,0,"C11H10N2S2"
1131,"C7H10O6",4,545,0.997746010619411,"C5H8O5"
1131,"C7H10O6",5,524,0.997181276719272,"C6H10O4"
1131,"C8H14OS2",7,1371,0.0011466764811238,"C8H14O2S2"
1131,"C7H10O6",2,1800,1.32560882458631e-06,"C9H12O7"
1132,"C8H14OS2",7,1371,0.995953037882108,"C8H14O2S2"
1132,"C8H6N4O2",10,1406,0.142706168093478,"C8H8N4O3"
1132,"C8H6N4O2",11,1406,0.142632066313953,"C8H8N4O3"
1132,"C8H6N4O2",13,1406,0.142465255628377,"C8H8N4O3"
1132,"C7H10O6",2,1800,0.00115019624067964,"C9H12O7"
1132,"C7H10O6",4,545,0.00114808424632533,"C5H8O5"
