"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-process-blank-A","nega-process-blank-A-end","nega-process-blank-B","nega-process-blank-B-end","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
199,131.0349,11.64306,"C5H8O4","Monoethyl malonic acid",3.17749194360172,FALSE,3719879,3522179,3733604,1095493,1245219,1057781,1234282,8128376,7867614,7667530
200,241.05695,2.50111975,NA,NA,0,TRUE,6595094,8467579,10141960,2856961,10796990,4670434,13131230,235014,1134835,3451278
202,99.00644,13.87921,"C2H3F3O","ETF",2.64290407490427,TRUE,2958260,2796754,3022708,5470308,8040956,5582952,8064850,4688086,4818962,5100586
203,300.2051,3.829995,NA,NA,0,TRUE,7297198,6771512,6929888,7439874,4275275,7387520,4145631,7995034,7134726,7412082
204,473.2183,2.544777,"C26H34O8","Austalide B",1.35957819565643,TRUE,181948.3,137425,123447.1,5373598,7520382,5641320,7281324,216390.1,293601.4,269897.9
205,322.21395,1.911025,NA,NA,1.39977879002476,TRUE,6338310,5707132,5882852,7259826,7254530,6925248,7833498,5239560,5254580,4827738
206,333.1194,4.00217,"C15H18N4O5","Mitomycin",3.48074970016047,FALSE,6532114,7806518,5948030,354337.5,302281,419792.7,307520.4,433676.9,436367.1,412833
207,314.0784,2.4394,"C18H18ClNS","Chlorprothixene",0,TRUE,5500930,6576878,7579014,2270733,7780708,3493954,8181154,176441.8,839917.7,2812469
208,370.2601,2.559115,NA,NA,3.41548785728705,FALSE,149329.6,172078,208978.9,8223.14,8926.551,4664.811,5282.099,7906290,7466086,6948826
209,418.1401,6.98737,NA,NA,2.9073495216432,TRUE,1183,1733,880,7047388,7191528,7397034,6940374,50368.43,41330.44,46288.57
210,315.137,1.983168,NA,NA,0,TRUE,335685.6,445256.4,492551,590154.8,7232592,586651,7672154,594800.4,861330.5,1216238
211,434.2664,2.478009,NA,NA,0,FALSE,3634567,2717790,3453984,1763525,2154138,1753326,2263453,7688808,4353498,2971083
212,157.9941,13.43119,NA,NA,3.84445142284647,FALSE,7571440,7605962,7573792,1043390,1346906,1073460,1422575,1566426,1737659,1681845
215,142.9751,13.43337,NA,NA,2.43552331522629,FALSE,5730290,6919754,7660838,1003579,1332214,1064155,1423477,2356457,2292736,2113998
217,178.9632,13.75891,NA,NA,1.82145468548899,FALSE,4652735,4663354,4196730,2927993,167258.1,3051555,173321.9,7547392,7604044,6240736
218,136.9913,6.244221,NA,NA,3.4234974032666,TRUE,28246.32,33077.11,28733.82,5031932,7511954,4939868,7620196,219017.4,238232.3,251214.3
220,808.2168,2.28536,NA,NA,0,TRUE,6113302,5866502,6125108,6013512,6578534,5415834,6256612,5970726,5714128,5474139
221,343.2279,3.99365,"C22H32O3","Medroxyprogesterone",0,TRUE,6481280,6275124,6373476,6836312,7081488,5969772,6869888,6075224,6469934,6507222
222,91.02208,2.438458,"C3H8OS","Cibulins",0,TRUE,4149911,5194240,6406466,1982694,6050200,2918915,6917506,221048.2,786746.9,2305984
223,341.2698,2.114974,NA,NA,3.388351027483,FALSE,335635.8,402312.9,438049.8,397733.5,408226.1,415512.1,402619,6380832,6975390,6418816
224,145.0142,12.78283,"C5H6O5","Oxoglutaric acid",2.92346878074619,FALSE,2499813,2582279,2648275,47815.17,41818.94,39826.94,40539.15,7283150,7247258,6333186
225,439.1133,1.921327,NA,NA,0,TRUE,118231.4,60309.75,43594.57,116958,33231.52,72255.49,16294.47,82096.15,79231.59,61352.06
226,259.0225,14.03441,"C6H13O9P","Fructose 6-phosphate",1.77001116345519,FALSE,7015682,6588928,6823818,14529.79,12481.37,10909.48,8830.739,4468730,3454744,3240432
227,935.2375,2.263845,NA,NA,0,TRUE,6482546,5899790,6656464,5658598,6351650,5611190,6029328,5835306,5644408,5314532
228,297.2437,2.35835,"C18H34O3","3-Oxooctadecanoic acid",2.78320093835233,TRUE,6843094,6297202,6534786,3948874,4816314,4255900,4576055,3699968,4114211,3955129
229,366.1089,11.65366,NA,NA,1.986867723954,FALSE,5436180,5279528,5417146,2546270,2602961,2471793,2384912,7155162,6643794,6753094
230,338.2708,2.494898,"C20H37NO3","Oleoyl glycine",2.90104493956153,FALSE,6538342,6355326,6721586,4524.178,4535.18,4772.347,3220.877,2270930,2031466,1861281
231,599.4321,2.231925,NA,NA,1.74184180665921,TRUE,4415926,3797827,4087913,6565266,6579214,6018994,6472286,6734670,5963392,5746882
232,240.0631,2.504328,NA,NA,0,TRUE,4075605,5106720,5808870,1736544,6366450,2986402,6660208,130578.1,703768.1,2089243
233,248.0802,2.214485,NA,NA,1.4182778400509,TRUE,2714839,2913154,3047867,4752452,6584194,5484645,6754618,1996977,2317376,2368150
234,174.9373,13.77359,NA,NA,1.85047298624565,FALSE,1800468,1678717,2140579,2846.804,380388.4,2247,520833.3,3605214,3192226,3308450
235,281.9788,13.36227,NA,NA,2.25914801791202,FALSE,6344090,6426672,6497352,564,588,2054,1967,3039427,2920939,2284432
236,210.0442,8.031423,NA,NA,2.50003813440381,TRUE,2099,3051.561,6689.574,6704170,6596512,6595604,6711484,252242.3,239601.2,222618.3
238,210.0675,6.869622,"C12H9N3O","Milrinone",0,TRUE,1769,1386,1713,5916518,6140634,6493760,6171576,726,2331,135
239,404.2654,2.653095,NA,NA,3.37691618664045,FALSE,1991,1184,2847.578,888,3854.389,873,1316,5872314,6231044,5967456
240,305.0232,14.08685,"C15H11ClO5","Pelargonidin",3.2800972128861,TRUE,6398.125,10217.05,5847.057,50750.86,6472900,13743.65,6433136,1211963,1539097,1677434
242,116.9286,12.96354,NA,NA,1.31455386131227,TRUE,4797394,4225064,4210102,6150756,2630746,5695102,2596683,5356750,5434164,5053510
243,224.0282,2.505277,NA,NA,0,TRUE,3338000,4558172,5366258,1515100,5981552,2545503,6467976,88014.02,601881.1,1764635
245,292.2287,2.56015,NA,NA,3.84783400932444,FALSE,821143.4,828528.9,803889.1,47,2680.313,3616.274,1865,6469638,5985912,6011214
246,118.942,13.76948,NA,NA,1.97695341592449,FALSE,4402672,4432180,4199186,3658883,268650.5,3405455,285146.4,6504360,6139672,5659762
247,85.02934,11.62206,"C4H6O2","Gamma-Butyrolactone",2.54672753855384,FALSE,1738608,1661137,1841438,628333.8,705984.7,629683.8,663181.4,3744183,3313420,3530717
248,568.2331,2.482707,NA,NA,2.81352396944594,FALSE,6084582,5131006,5676986,66511.09,85092.41,83529.22,132130.3,34327.27,75357.3,28047.34
249,326.2339,2.602646,"C18H33NO4","(9E)-10-nitrooctadecenoic Acid",3.9503556474307,FALSE,58092.58,63186.92,64315.81,3940.438,2704.18,2830.749,4950.557,6255766,6157838,5382892
250,313.1815,3.986065,"C20H26O3","4-oxo-Retinoic acid",1.57782068525887,TRUE,6055990,5683568,5687842,6314540,5883518,5914618,5135144,5340112,5140770,5222768
251,401.0276,1.890415,NA,NA,2.44666321762311,TRUE,4351666,4521908,4358928,5884884,6010924,6007668,6163652,5302738,5336480,5264360
252,255.2253,2.318256,NA,NA,3.10722108772892,FALSE,733,2494,1273,386,2328,36,1174,3931349,3887965,4244248
253,267.0906,6.845158,"C13H17ClN2O2","Moclobemide",0,TRUE,2882037,2386429,2251554,3498163,1007815,4003760,908860.1,2024656,1777619,1962856
254,309.1744,1.97943,NA,NA,0,TRUE,3927132,4063559,4440056,5157276,6124770,5436418,6130346,3686995,3809918,3902473
255,279.1273,1.985055,NA,NA,0,TRUE,4077543,4110842,4361786,5473926,5736696,5787528,6342842,3765848,3791549,3872550
256,226.0556,11.09997,NA,NA,1.80944420766483,TRUE,70,1748,882,5378591,6349616,5019068,6148780,210277.3,201997.3,234648.1
257,210.0694,6.61564,"C11H14ClNO","1-Hydroxylorcaserin",2.31523540310331,TRUE,252,1445,1500,4557606,6140634,5052492,6171576,317215.3,311166.8,305912.3
258,285.2713,2.278813,NA,NA,2.36116145120447,TRUE,6141060,5836134,6158854,4955826,4829610,4683660,5099532,3556467,3715717,3134830
259,307.1917,2.463872,"C18H28O4","Methylgingerol",0,TRUE,124150.8,121952.1,158497.1,146424.9,178101,147026.9,191738.8,168610.5,151105.5,143285.9
260,238.8914,13.7737,"H3O9P3","Trimetaphosphoric acid",2.14663037050482,FALSE,2803084,2573723,2105263,1282460,4440.524,1338092,3653.976,5894632,5795170,4996606
263,278.2491,2.516109,"C18H33NO","Linoleamide",0,FALSE,6066750,5283351,5761634,442,1460,1300,1389,5582576,5682008,5564554
264,178.0721,14.22359,"C6H13NO5","Glucosamine",0,TRUE,55380.28,10737.5,3350.139,2990386,4250406,3062222,4278328,83793.84,71859.3,70089.99
265,158.9253,13.97892,NA,NA,2.98267444543828,FALSE,6078184,5521586,5576570,19248.31,2737.402,20429.87,5380.807,13924.22,5066.544,5041.568
266,129.0194,9.067963,"C5H6O4","Glutaconic acid",1.40217322962206,TRUE,2922983,2922650,3321552,5476124,4559550,5437398,4278542,5920264,4760774,4304372
267,215.0329,11.60646,NA,NA,1.82341681923451,FALSE,5376656,4948486,4823896,2525506,2371626,2508249,2338001,6151044,6148642,5983664
268,175.0612,11.82294,"C7H12O5","2-Isopropylmalic acid",2.71381308305896,FALSE,2674486,2382634,2216768,67271.91,41862.98,65039.77,49822.64,5859306,5501148,5382512
269,375.2489,2.489265,NA,NA,2.55597082646657,FALSE,1507144,1269150,1660047,826268.8,772053.9,756752.9,881331.2,5978510,5260192,5004862
270,746.1764,2.357134,NA,NA,0,TRUE,3669822,3077007,3075304,4414268,5477798,4606736,5027294,3499509,4415200,3262288
271,313.2388,2.474265,"C18H34O4","Octadecanedioic acid",3.30604453516374,FALSE,324184.5,306268.4,406849.3,235075.7,420783.3,245889.3,450229.2,5943156,5855938,5438682
272,682.1625,2.33961,NA,NA,0,TRUE,3347230,2948038,3002633,4509574,6094680,4585478,5086888,3703224,4447212,3637564
274,548.899,13.43245,NA,NA,3.76624263703449,FALSE,5235136,5083076,5778810,5607.05,13680.76,10028.55,15393.73,34251.35,38633.63,45803.89
275,737.0846,1.833987,NA,NA,0,TRUE,3628029,3661256,3880303,4558322,4762518,4298866,5476586,4185716,3930734,3931158
276,299.0267,2.712334,NA,NA,0,TRUE,3703152,4270392,5568642,1594374,2627900,2508788,3469074,157752.6,715008.3,2147575
277,209.0654,6.51893166666667,NA,NA,2.76550802576101,TRUE,31196.47,22692.78,18221.35,4998378,4286996,4799828,4211542,258575.3,237731.4,268571.6
278,225.1862,2.348043,"C14H26O2","5-Tetradecenoic acid",4.14507484673079,FALSE,679821.8,671611.9,702885,294422.8,391167.5,335481.2,369650.9,5499911,5504487,5612976
279,689.4948,4.360594,NA,NA,3.22694530663574,FALSE,5529434,5063781,5195994,659,1256,1136,1105,4406.265,10214.36,8859.395
280,232.8833,13.72132,NA,NA,0,FALSE,3129492,4347764,5583646,11264.37,2802934,4551.878,2876395,1659083,3775634,5903778
281,309.2803,2.26104,"C20H38O2","11Z-Eicosenoic acid",3.45644099882635,FALSE,207110.8,168074.5,211555.5,217063.5,200333.5,196630.5,165944.5,5036780,5748520,4692076
282,330.8799,13.97429,NA,NA,3.50841421200085,FALSE,4567690,5068202,5482661,1410,35344.91,66,32212.38,9920.112,6717.92,11278.91
283,482.0384,1.859432,NA,NA,0,TRUE,3906330,4236988,3730006,4941236,5694598,5576936,5473058,4273362,4024420,4459064
285,157.0505,9.479644,"C7H10O4","Succinylacetone",3.0379670531147,FALSE,838457.5,989715.8,920834,257022.8,426256.7,278324.1,440488.5,4528806,5146152,5737970
287,428.9638,1.955042,NA,NA,2.37188706235683,TRUE,3457841,3367021,3267333,5005129,5348612,4837576,4813416,3925615,3871920,3946184
289,251.1324,1.942864,NA,NA,2.49299466721972,TRUE,586374.9,648021.8,529704.8,5097522,5420412,4809374,5248436,1455995,1275273,1331175
290,188.0564,13.13404,"C7H11NO5 ; C8H15NS2","Glutarylglycine ; 1-Isothiocyanato-6-(methylthio)hexane",0,FALSE,665817.3,2954175,5621622,30234.88,57687.73,27344.81,53250.18,481914.8,481141.6,459685.8
291,232.9024,14.00483,NA,NA,2.9975747353221,FALSE,4136915,4594254,5384802,14162.84,18592.17,16538.17,37287.48,12889.3,5033.615,5010.256
292,149.0454,11.63449,"C5H10O5","D-Xylose",3.497163361379,FALSE,2573836,2497147,2472750,796510.2,944194.3,800795.5,969412.9,5435898,5212340,5246652
293,391.1252,2.414862,"C16H24O11","Caryoptosidic acid",3.47648764719711,FALSE,4306755,4309774,5294870,74810.52,81500.38,108724.6,72848.16,22882.56,32997.07,34004.09
294,246.9812,13.8752,NA,NA,3.13883612209878,TRUE,483025.5,429728.5,458741.1,3258099,5508662,3287914,5441948,1823866,2178511,2200899
295,301.0482,2.024557,NA,NA,0,TRUE,416347.3,504716,540229.2,584258.9,746866.8,596733.5,720187.5,503110,575575.9,540353.3
296,116.0353,8.695598,"C4H7NO3","Acetylglycine",2.93501817830269,FALSE,127213.8,114121,105805.5,134263.6,135323.4,132000.9,141651.6,2894085,4144424,5577286
297,428.8562,13.95131,NA,NA,3.63006092097076,FALSE,4308720,4882614,5463732,1859,549,1067,5427.1,1513,1231,2187
298,165.0556,4.01166,"C9H10O3","3-(3-Hydroxyphenyl)propanoic acid",3.73440397691241,FALSE,159916.4,183646.5,153816.2,105201.7,132310,136088.5,167089.8,5076852,4727802,4423984
299,241.0725,3.96554,"C11H14O6","Genipinic acid",0,FALSE,2780456,3127644,3849845,939496.7,382532.6,1012937,333109,3491276,4818288,5296644
300,241.0392,2.645547,NA,NA,0,TRUE,1209088,1581698,2680925,624554.3,5155308,995259.2,5112056,69045.57,370929.3,1417211
302,114.9363,2.573155,NA,NA,0,TRUE,2609714,2329558,2131936,2407122,5052984,2474661,3411162,2661844,2028951,1544131
304,311.2958,2.252619,"C20H40O2","3D,7D,11D-Phytanic acid",1.88850225119197,TRUE,4953328,4285540,4847616,3235905,3331320,3250343,3507090,2963009,2992246,2458551
306,354.9432,13.43526,NA,NA,4.1899826656991,FALSE,5039868,5022520,5143468,46841.49,62424.88,46894.13,68185.3,141060.9,144687.3,157573.2
307,418.0262,1.876347,"C12H19Cl2N3O7S","S-(2,2-Dichloro-1-hydroxy)ethyl glutathione",0,TRUE,3685251,3841469,3625625,4822616,4789262,5177728,5125600,4321042,3995299,4012592
309,697.291166666667,2.36598266666667,NA,NA,0,TRUE,30796.18,32379.53,34267.73,4266500,4584294,3981351,4072634,28998.49,18800.36,48024.79
310,302.2208,3.825254,NA,NA,0,TRUE,4779310,4627014,4937078,4845082,3803281,4742672,3635068,5221530,4751310,4955876
311,257.2401,2.307792,NA,NA,1.43991395150259,TRUE,4310088,4325372,5094081,4102247,4668124,3951730,4246066,3271540,3142561,3575921
312,98.96434,13.73716,NA,NA,3.35449913242756,FALSE,1331171,1315186,1419977,266589.4,459992.9,260312.2,440526.5,5136318,4928686,4722278
313,170.9428,11.07533,NA,NA,0,TRUE,536561.2,461834.3,628990.3,1407732,5000966,2489078,5021383,289813.8,3285080,3138667
314,263.0125,13.87716,NA,NA,2.48999148705977,TRUE,344604.2,254777.5,329495.6,2543315,4805828,2534149,4893320,1116571,1424636,1440168
315,174.9469,14.02943,NA,NA,2.63838547297515,FALSE,4739690,4185822,4097430,901927.3,146998.9,843735.7,188126,399891.9,237208.1,213467.3
316,173.0567,11.07194,"C6H10N2O4","Formiminoglutamic acid",2.69756083593014,FALSE,71072.38,83834.26,104059.5,103194.6,95132.87,80367.65,82629.12,2311618,3404054,5085328
317,218.9052,13.74382,NA,NA,2.52904587866635,FALSE,1187770,1081589,1030747,145899.5,20481.58,142249.9,16534.12,4867964,4129694,3476053
318,196.8853,13.76177,NA,NA,0,FALSE,5094556,4233328,3204715,27211.83,759061.7,22670.94,879442.2,2769507,3181583,2307204
320,134.8947,7.000497,NA,NA,1.70245833218184,TRUE,4874452,4765888,4196886,3987894,3965050,3311494,3250439,3716582,3816057,3651402
322,326.1878,1.962533,NA,NA,2.44840363529589,TRUE,3415709,3653172,3440141,3949505,4566738,4162372,3975747,2279288,2049804,2209674
323,240.0807,11.62244,NA,NA,3.14363972168464,FALSE,2187699,2109440,2190156,702567.4,903443.2,715180.1,848720.7,4667500,4480824,4891202
324,357.2843,2.594705,NA,NA,3.45456917053465,FALSE,348956.1,387592.9,406533.2,1351,906,414,2044,4156091,4317154,4898732
325,408.9114,13.42488,NA,NA,3.74826446956216,FALSE,4170680,4672284,4708304,117953,174240.6,110918.8,187532.2,332686.1,363544,349193.9
326,254.1481,4.00501,NA,NA,1.44489345425084,TRUE,2958179,3172835,2800239,4605012,3801658,4351928,3302259,3375486,3582531,3566049
328,97.9595,13.73919,NA,NA,3.40886858357688,FALSE,1302798,1330015,1315823,234959.5,431685.6,244499.9,439241.5,4780478,4393546,4347946
329,748.5213,3.934922,NA,NA,2.53962843816535,FALSE,2511372,2124312,1939537,2249,201,2154,256,2414,275,744
330,297.1486,2.4708745,"C19H22O3","Gravelliferone",0,TRUE,144714,157071.5,250809.3,110798,146588.2,96079.9,166165.4,86681.11,208635.5,111522.4
332,721.4926,3.941217,NA,NA,4.1899826656991,FALSE,2061478,1808926,1592587,688,172,309,2114,1207,1194,1092
333,310.9347,13.51585,NA,NA,3.53731755750699,FALSE,4482834,4592972,4724254,365278.9,409810.4,368697.6,481109.5,635756.1,752289.2,717713.3
334,144.1111,4.0107,NA,NA,3.63006092097076,FALSE,633634.8,689560.7,661179.2,380220,527345.8,383767.5,579385.6,4654120,4444924,4202456
335,681.168,2.306874,"C30H34O18","8-Hydroxyhesperetin 7-[6-acetylglucosyl-(1->2)-glucoside]",0,TRUE,2698115,3079353,3415108,4094753,4082583,3400509,3920111,4017558,4360257,4134379
336,142.0202,13.87314,NA,NA,1.99042163920546,TRUE,1498920,1263219,1449266,3002888,4487548,2891539,4510654,2087767,2146461,2276202
337,354.0136,1.893225,NA,NA,1.94381957665786,TRUE,3024103,3191939,2982497,4258860,4322328,4225300,4237276,3515936,3691758,3579478
339,116.0717,11.02134,"C5H11NO2","Betaine",4.1899826656991,FALSE,412375.3,392011.6,409778.2,12136.67,26629.94,18208.74,28033.06,4585040,4456510,4514922
341,307.1588,1.965353,NA,NA,2.19942037843087,TRUE,2769260,2785043,2775613,3616218,4198626,3543820,3889154,2565719,2588354,2584976
342,565.1432,2.348043,NA,NA,0,TRUE,3258641,2920962,3168766,3537476,4164945,3828383,3860374,3845090,3366482,3092639
343,419.1343,7.021504,"C21H24O9","2',4',6'-Trihydroxydihydrochalcone 2'-glucoside",1.94958157275486,TRUE,957,3586.211,1101,3901536,3723530,4112199,3601789,27493.05,32112.54,31970.91
344,388.2709,2.612055,NA,NA,3.72278056510556,FALSE,12636.5,16248.36,14824.13,4663.107,12085.56,5133.077,8190.526,3193255,4034273,4305576
345,745.1806,2.29097,NA,NA,0,TRUE,2935988,3334280,3373506,3433955,4113441,3275029,3841747,3752850,3977117,3699446
346,221.0667,11.72716,"C8H14O7","Ethyl glucuronide",2.20426593012239,FALSE,1636006,1579678,1621768,275253.7,277133.4,288032.2,305311.5,4234458,3697128,3144803
347,269.1397,2.271332,NA,NA,1.81807070449677,TRUE,2650818,2499123,2335343,4012052,4176229,4248214,4235158,3309792,3490972,3920088
348,167.0378,2.376927,NA,NA,0,TRUE,2938513,3434086,4134379,1266008,4114879,1572243,4444961,236935.9,521485.4,1384403
349,312.1723,1.970037,NA,NA,2.67931377901667,TRUE,3536862,3256615,3376265,3583427,4270462,3412290,4198468,1863986,1783693,2004528
351,546.0506,1.8980025,"C23H17NO15","2-[({3-[3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyloxy)benzoyloxy]-2,4,5-trihydroxyphenyl}(hydroxy)methylidene)amino]acetic acid",0,TRUE,2786036,2591537,2759714,3213985,3930945,3798271,4041928,2947865,3110981,3049638
352,259.8394,13.72746,NA,NA,0,FALSE,3478473,1796094,1721272,2051,255743.8,1397,285462,3873949,4199922,3576893
353,618.1502,2.347102,NA,NA,0,TRUE,1804935,1515020,1815879,2661894,4241369,2958331,3313232,2040393,2491390,2186972
354,338.9888,14.29428,"C6H14O12P2","1D-Myo-inositol 1,4-bisphosphate",3.35449913242756,FALSE,3894540,3987361,4069327,6365.755,2189,1299,2447,382128.3,353491.8,294813.5
355,269.2125,2.412032,"C16H30O3","3-Oxohexadecanoic acid",2.69905687191945,TRUE,3907516,3818314,4245044,2944283,3985565,2888739,3855383,1975550,2173869,2012564
356,365.2547,2.74201,NA,NA,0,TRUE,3050103,2877449,2805431,3302032,4192037,3240698,4018221,3176434,3356263,2906810
357,746.5056,3.912878,NA,NA,2.0008607555036,FALSE,1600400,1650764,1380975,436,2129,1368,862,1972,80,1731
358,872.2287,2.273205,NA,NA,1.67964596718233,TRUE,3730134,3841330,3816954,3443229,3800005,3540327,3911714,3430913,3289630,3258392
359,810.1877,2.324637,NA,NA,0,TRUE,2824027,2556164,2483523,3205151,3770028,3481290,4026120,3165168,3901669,2574843
360,160.0614,9.56914,"C6H11NO4","Aminoadipic acid",2.95624487303132,FALSE,27092.52,29189.12,28745.81,49625.73,395987.8,51837.71,500765.5,1842332,2806317,4285514
362,98.94917,1.909097,NA,NA,0,TRUE,2029992,1860580,2413810,1538811,3502563,1831783,3586547,1074975,3899813,3949172
363,629.1556,2.335862,NA,NA,0,TRUE,2845931,2855591,2897757,3463514,3977313,3076886,3963210,3264703,2944522,2805591
364,133.0142,13.39101,"C4H6O5","L-Malic acid",0,FALSE,2202207,397611.8,474257.4,426061.2,779723.4,400680.8,787032,3620674,3763775,4085280
365,198.9182,13.85699,NA,NA,2.3695111042763,FALSE,1854201,2778598,3988225,92747.77,73891.01,115852.7,104341.8,254038,250094.7,228956.4
366,456.8081,13.77457,NA,NA,2.28830241253094,FALSE,467865.6,380393.3,256954,27238.17,1323,28931.49,1956,3999573,3183519,2430183
368,696.3154,2.323697,NA,NA,0,TRUE,31525.72,22878.39,26200.01,3251003,3503924,3010411,3373640,20199.8,11739.18,40270.5
369,227.0927,3.97174,"C11H16O5","Propyl propane thiosulfonate",0,TRUE,2812743,2751612,2446213,3998351,2438302,3633024,2501574,3083093,2632778,2332317
