"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
171,338.2705,2.494228,"C20H37NO3","Oleoyl glycine",3.00535296164652,NA,7196747.95776679,7063728.02077808,7447273.94652965,2166074.12151627,1987055.37720497,1815010.9513959
172,599.4319,2.226573,NA,NA,1.76416866258948,NA,4860606.31611948,4221155.137906,4529259.60935111,6423709.40713802,5833024.10179697,5604018.82702289
173,174.9373,13.76785,NA,NA,1.94492761755058,NA,1981773.72826696,1865836.6717705,2371684.03665273,3438750.09266166,3122439.57740543,3226204.41628415
174,343.2279,3.998211,"C22H32O3","Medroxyprogesterone",0,NA,7133662.48251153,6974299.47587703,7061208.39331461,5794345.80385651,6328286.99236513,6345369.58265771
175,808.2166,2.285931,NA,NA,0,NA,6728906.76011008,6520416.82226068,6786397.91681313,5695039.07001287,5589209.35346073,5338056.01328516
176,295.1707,2.497358,"C20H24O2","17a-Ethynylestradiol",0,NA,14552.8727601974,22168.1092226358,34463.568454598,42658.1244363357,39988.6157439156,48476.7918291078
177,281.9788,13.36253,NA,NA,2.34507299891786,NA,6982934.93234045,7143026.66562658,7198830.79246956,2899087.23251611,2857083.28194402,2227642.73514813
178,221.1549,2.433097,"C14H22O2","Rishitin",2.53536144090497,NA,1919604.03476506,1834870.12081986,1880873.80199539,6260229.19947721,5325491.44021041,4618991.12436429
179,206.1632,2.406356,NA,NA,1.95935810845546,NA,4960332.96780236,4166366.53869704,4804292.78657578,5941797.90429343,6270723.53378472,6068170.22205095
182,281.143,2.016056,NA,NA,0,NA,6848834.54462891,7042772.44303058,7387687.65352613,5158778.51041884,5825019.01522055,5790155.6437767
183,404.2653,2.640797,NA,NA,3.0934548665282,NA,791.402741189482,1700.54280013181,3155.01333317925,5601171.05715177,6094824.86332567,5819109.52294318
184,116.9285,12.86037,NA,NA,0,NA,5280487.84724058,4696014.48712162,4664640.59774469,5109412.24539385,5315365.7490766,4927883.53450592
185,292.2286,2.538053,NA,NA,3.95663772197887,NA,903831.902183104,920881.604964787,890680.019615782,6170914.75623566,5855051.78382298,5861779.73190742
186,91.02206,2.431528,"C3H8OS","Cibulins",0,NA,4567438.38022575,5772891.55129921,7098090.29218968,210418.220164337,769282.070837004,2248610.21156728
187,118.9419,13.79162,NA,NA,1.99387639378815,NA,4846017.64862056,4926216.85482888,4652546.06493647,6203806.52304766,6005221.49566693,5518816.87908098
188,85.02933,11.64088,"C4H6O2","Gamma-Butyrolactone",2.64984893321929,NA,1913684.47434487,1846297.10155722,2040246.63844957,3571302.46309712,3240984.11095164,3442946.02549518
189,568.2242,2.888245,NA,NA,0,NA,14140.4627754006,14567.2386389879,12590.5238815989,15996.84077812,11315.2544329138,26266.9568394841
191,322.21395,1.908081,NA,NA,1.49858468010363,NA,6976572.8908327,6343282.50457636,6517987.03920322,4997633.27100869,5139707.70072139,4707724.05696408
192,326.2339,2.627875,"C18H33NO4","(9E)-10-nitrooctadecenoic Acid",4.11727629007102,NA,63942.4576561465,70230.1057964081,71259.5890557602,5966917.88952602,6023219.24652299,5249077.34521622
193,313.1814,3.9919,"C20H26O3","4-oxo-Retinoic acid",1.61085164230262,NA,6665277.53943875,6316485.06215075,6301304.7753484,5093241.06413499,5027982.74972782,5092779.83543042
194,295.175,1.914331,NA,NA,1.82027590393991,NA,7216377.82770611,7114415.31088083,6609272.17643937,5205453.07593265,5286882.35206961,5063235.99610984
195,255.2253,2.318256,NA,NA,2.7666230965261,NA,1566.29499403704,316.76777649514,1812.62877191819,3749826.42862125,3802968.7721255,4138739.18040326
197,285.2713,2.276581,NA,NA,2.48145974004199,NA,6759380.71879238,6486548.23389099,6823594.47740656,3392231.95475941,3634439.39813111,3056881.95149273
198,238.8914,13.78368,"H3O9P3","Trimetaphosphoric acid",2.12642947462529,NA,3085352.38022862,2860605.30534878,2332555.18719731,5622458.56590105,5668479.66459538,4872394.12523444
199,278.2491,2.516109,"C18H33NO","Linoleamide",0,NA,6677667.00989053,5872264.38145044,6383681.88365654,5324811.15886346,5557791.5405533,5426223.36424961
200,158.9253,14.01414,NA,NA,3.03804763558492,NA,6690252.40480397,6137054.45595332,6178637.67152557,13281.2955944477,4955.78242463598,4916.23840366239
201,129.0193,9.099523,"C5H6O4","Glutaconic acid",1.47054397886891,NA,3217325.1163425,3248425.7613106,3680159.36590612,5646907.0569962,4656696.97467622,4197368.54289164
202,215.0328,11.59692,NA,NA,1.63513020133304,NA,5918081.08043516,5500073.35872747,5344702.12857034,5867031.22892731,6014224.28364949,5834914.60422871
204,175.0612,11.87121,"C7H12O5","2-Isopropylmalic acid",2.66126469120048,NA,2943804.66157565,2648216.40133937,2456098.69038358,5588763.67683944,5380885.38730176,5248706.791731
208,313.2387,2.470786,"C18H34O4","Octadecanedioic acid",3.41841439632974,NA,356829.62719213,340406.877469208,450774.295241305,5668742.06238595,5727919.1930748,5303480.44769155
209,548.8989,13.45558,NA,NA,3.84612418632102,NA,5762310.12642523,5649665.55184495,6402712.26983408,32669.8589837627,37789.0460546458,44665.2396744679
210,240.0631,2.505181,NA,NA,0,NA,4486015.25591872,5675945.05116934,6436017.66157239,124548.904302098,688382.767622162,2037305.98718153
211,299.0266,2.712258,NA,NA,0,NA,4076056.52829112,4746395.01264082,6169853.73454282,150468.673390156,699377.241490226,2094187.89744486
212,225.1862,2.3483,"C14H26O2","5-Tetradecenoic acid",4.39543917227377,NA,747979.606500615,746236.415124192,778383.900118541,5245620.63433616,5383889.25104518,5473291.45799901
213,689.4957,4.115756,NA,NA,3.29375174832974,NA,6086243.70629531,5628219.81764329,5756973.2415124,4202.81408455693,9991.06013229231,8639.157090059
214,232.8833,13.71144,NA,NA,0,NA,3444629.41214264,4832391.3508969,6186477.62335325,1582477.99436688,3693093.48128785,5757014.51022721
215,309.2802,2.253203,"C20H38O2","11Z-Eicosenoic acid",3.53429006358176,NA,227966.696592415,186809.072458009,234395.83505962,4804216.2522714,5622849.49734345,4575434.51245776
216,330.8798,13.9484,NA,NA,3.58452583189076,NA,5027652.83296772,5633133.60830955,6074589.89931159,9462.06967442544,6571.05708864081,10998.5247632189
217,157.0505,9.527802,"C7H10O4","Succinylacetone",3.08465821531733,NA,922889.518596496,1100035.34501091,1020250.73506144,4319696.98668281,5033650.08497021,5595328.37265365
218,224.0599,11.11942,NA,NA,2.32167286188855,NA,17186.6038465164,45474.3595088893,99229.2155014778,4814532.84401942,4912329.59398218,5412990.70426413
219,188.0564,13.144,"C7H11NO5 ; C8H15NS2","Glutarylglycine ; 1-Isothiocyanato-6-(methylthio)hexane",0,NA,728454.963406991,3280106.98482365,6225672.95063649,457943.549741557,470364.665094472,446879.507025491
220,232.9024,14.05402,NA,NA,3.0577686529434,NA,4553499.12526827,5106356.57625931,5966165.6700994,12294.1610593279,4923.57329757406,4885.70479647997
221,149.0454,11.65817,"C5H10O5","D-Xylose",3.51947566333057,NA,2833019.28480135,2775493.69393512,2739699.75165058,5184911.459819,5098391.12484311,5116212.46766706
222,224.0281,2.500486,NA,NA,0,NA,3674134.00568914,5066252.66428914,5945619.58944754,83950.1398337311,588723.15667259,1720767.49841454
223,267.0907,6.845881,"C13H17ClN2O2","Moclobemide",0,NA,3172255.88596594,2652434.41436323,2494640.31902658,1931171.35559997,1738757.81951148,1914060.87313692
224,391.1251,2.412656,"C16H24O11","Caryoptosidic acid",3.54882784248746,NA,4740441.88126775,4790166.76202304,5866524.26990616,21826.0012638185,32275.708958707,33158.7738456751
225,401.0276,1.889328,NA,NA,2.57057073561821,NA,4789875.38406269,5025946.46552837,4829534.4177994,5057894.14688296,5219817.25480356,5133491.96176748
226,116.0353,8.711295,"C4H7NO3","Acetylglycine",2.96118121262634,NA,140024.130788777,126841.597969831,117228.663525177,2760456.12324836,4053821.22792964,5438638.8562861
227,428.8557,13.93428,NA,NA,2.90028483764898,NA,4742604.75524054,5426858.87811945,6053617.25259787,1742.64174589715,366.801987555717,1393.47613259081
228,165.0556,4.015559,"C9H10O3","3-(3-Hydroxyphenyl)propanoic acid",3.79433559262831,NA,175593.006033547,203773.487368265,170226.782198882,4842046.93477046,4624081.9200814,4313562.41416875
229,241.0728,4.017126,"C11H14O6","Genipinic acid",0,NA,3058667.02827118,3474531.26577519,4263377.10512599,3328389.45887647,4710879.00800068,5163083.58298484
230,158.1267,2.5114695,NA,NA,3.1964336416188,NA,1207436.22782769,1353247.50170959,1488230.26771747,4907137.99006521,5132164.29557998,4891135.35532
231,311.2958,2.250089,"C20H40O2","3D,7D,11D-Phytanic acid",1.98585763845499,NA,5449370.33039244,4760346.1323972,5368623.06694791,2824254.74309391,2924778.30049004,2395539.54416219
232,99.0064,13.84743,"C2H3F3O","ETF",2.70889766964387,NA,3256154.48282503,3108496.65257505,3349051.03295067,4471622.53527969,4713612.90548126,4973789.26048062
233,354.9431,13.46363,NA,NA,4.31177601063915,NA,5547378.79058853,5582359.62386797,5698776.33511034,134547.680927106,141524.237904188,153656.048520614
234,302.2207,3.827647,NA,NA,0,NA,5256765.5775909,5138437.92749003,5465999.78914006,4978334.49134545,4645516.85009552,4830890.1846079
236,98.96429,13.74596,NA,NA,3.51947566333057,NA,1465218.88510702,1461784.36806154,1573283.1085954,4899158.27422165,4820938.18890143,4604885.71340703
237,297.153,1.97215,NA,NA,2.49618208930218,NA,5057785.57489095,5564796.23999367,5660669.02827577,2585273.41335416,2979385.82412007,2944629.5991295
239,174.9469,14.06661,NA,NA,2.69825400897474,NA,5214386.45611486,4649471.85329449,4537970.42072325,377727.18438355,231627.825660094,207697.471291547
240,173.0566,11.11943,"C6H10N2O4","Formiminoglutamic acid",2.74007180962525,NA,78229.3134281788,93178.919769528,115294.158735587,2202845.10232967,3327698.05708708,4956958.33112546
241,218.9051,13.7506,NA,NA,2.56498425806744,NA,1307377.51585901,1202149.27232141,1142030.35988286,4643195.01035823,4039413.24585845,3389640.93150502
242,196.8853,13.77895,NA,NA,0,NA,5607573.82968474,4705199.6411741,3550708.19975416,2641630.27572763,3112029.24792928,2249848.64032053
243,134.8947,6.740184,NA,NA,0,NA,3835408.45581304,3679577.8261652,3394633.7715237,2964718.15383614,2866535.03555936,2465898.87473939
244,240.0807,11.62515,NA,NA,3.20792363868607,NA,2407998.58900903,2344570.59105231,2426613.55781739,4451987.05472083,4382867.06423296,4769610.38955942
245,357.2843,2.594706,NA,NA,3.54882784248746,NA,384095.708059515,430796.284625625,450424.067885069,3964191.39373149,4222775.11409097,4776953.19941135
246,408.9114,13.44125,NA,NA,3.8846891050895,NA,4590664.23452594,5193084.25906603,5216630.37734566,317324.951362734,355596.431370548,340513.201746886
247,301.0482,2.020784,NA,NA,0,NA,458273.149522726,560974.614321127,598554.395690921,479879.851548066,562993.024291122,526920.522544912
248,97.95947,13.73966,NA,NA,3.52351617808554,NA,1433988.74605866,1478266.29563222,1457884.247281,4559748.51020412,4297497.08057992,4239859.32595778
249,748.5213,3.934922,NA,NA,3.65649293788557,NA,2764265.2085487,2361100.31165594,2148936.77897304,1184.65300952614,694.478429772158,1031.69891412251
251,721.4927,3.941217,NA,NA,3.78845231881875,NA,2269067.23240864,2010559.53285701,1764528.73959833,941.427150082369,1173.7663601783,1523.16985241906
252,310.9345,13.43494,NA,NA,3.62751145650698,NA,4934251.89971824,5104931.67699802,5234302.39990807,606401.269878907,735843.130071201,699871.486069268
253,144.111,4.013975,NA,NA,3.75097294745281,NA,696955.483258816,765978.272128075,732279.53218987,4438887.19607926,4347354.76300576,4097748.16381153
254,682.1624,2.33737,NA,NA,0,NA,3684293.45951554,3276643.65713397,3326808.65972557,3532234.66710905,4349989.86848436,3547136.8892733
255,746.1753,2.328014,NA,NA,0,NA,4039370.22319537,3419988.30052625,3407325.49681852,3337925.82022047,4318677.69454934,3181189.96895549
256,349.242,1.904953,NA,NA,0,NA,4121052.01181975,4180084.25061811,3960767.81695738,3916090.85700251,4129431.34429779,3399218.76395729
259,116.0717,10.97503,"C5H11NO2","Betaine",4.39543917227377,NA,453901.172209785,435707.518920359,454019.410406386,4373334.48856501,4359084.60149848,4402684.42792802
260,257.24,2.30514333333333,NA,NA,1.59631337687754,NA,4748550.73244208,4809312.87331394,5643660.67602778,3120159.50838561,3076873.96730331,3486850.76264967
261,279.1273,1.983114,NA,NA,1.55265588232405,NA,4488148.4110125,4569060.63109767,4832700.97833127,3591967.12288084,3708660.55763971,3776281.31369106
262,482.0383,1.854869,NA,NA,0,NA,4299694.39498013,4709267.60630383,4132711.6106525,4076047.62809553,3936440.67935728,4348215.01588166
263,309.1744,1.979983,NA,NA,0,NA,4322591.1402127,4516507.1897783,4919421.30472371,3516755.01035253,3726627.98619814,3805460.45037092
264,293.1761,2.368639,"C17H26O4","Gingerol",0,NA,5329863.01297671,4773150.2193629,5498808.8130973,3750656.25802406,4730462.32158162,4352770.87346841
265,388.2708,2.656392,NA,NA,3.78262135206056,NA,13908.9857288469,18059.497785588,16424.5993622589,3045812.5168554,3946078.27931298,4198542.61235535
266,681.1679,2.306197,"C30H34O18","8-Hydroxyhesperetin 7-[6-acetylglucosyl-(1->2)-glucoside]",1.38982975888295,NA,2969813.08351107,3422595.79948645,3783816.02689975,3832054.89182434,4264935.82360994,4031601.44127687
267,221.0667,11.71656,"C8H14O7","Ethyl glucuronide",2.25801371891421,NA,1800750.53268768,1755758.20223961,1796860.23115906,4038939.94638651,3616303.72972772,3066625.55787261
268,181.0094,13.84413,NA,NA,2.96505085332363,NA,1644513.98290651,1625382.14276363,1742766.11469735,3438274.13303867,4001244.32010272,4135078.50202555
269,259.8393,13.74431,NA,NA,0,NA,3828752.5276128,1996297.20265355,1907107.06081734,3695076.7645739,4108105.96581062,3487974.12479435
271,338.9888,14.16056,"C6H14O12P2","1D-Myo-inositol 1,4-bisphosphate",3.44129142946683,NA,4286599.37632654,4431597.86515525,4508034.34689167,364410.425504969,345558.674899894,287310.204993309
272,418.0262,1.873683,"C12H19Cl2N3O7S","S-(2,2-Dichloro-1-hydroxy)ethyl glutathione",0,NA,4056352.91150387,4269661.7319474,4017061.24155617,4121526.09467702,3907956.30421165,3912841.97468496
273,745.1805,2.292164,NA,NA,0,NA,3231639.70973495,3705938.462499,3737722.51701629,3579569.28083751,3890171.78757768,3607480.54920121
274,737.0845,1.82815,NA,NA,0,NA,3993368.7005771,4069361.13087541,4299235.24545261,3992448.51563746,3844802.78334089,3833432.36280154
275,746.5056,3.912878,NA,NA,2.66731921078475,NA,1761559.03616085,1834767.86595868,1530070.30458418,2026.88216203144,835.330392993553,304.243914183577
276,269.2124,2.409503,"C16H30O3","3-Oxohexadecanoic acid",2.88458920986608,NA,4300999.82425836,4243925.73943953,4703355.06874003,1884332.7318594,2126345.25302869,1962533.16956717
277,160.0614,9.441653,"C6H11NO4","Aminoadipic acid",2.99610883376309,NA,29288.8688500911,32080.8177270983,31584.0259443433,1757049.30121832,2744804.7044839,4178920.83017201
278,98.94916,1.900208,NA,NA,0,NA,2234410.61667972,2067971.19154852,2674414.09287521,1025340.07159047,3814557.758655,3850998.54828264
279,872.2285,2.270353,NA,NA,1.98991215300148,NA,4105755.59472057,4269507.23818974,4229046.84687544,3272497.11020319,3217714.1928611,3177390.8205912
280,167.0378,2.354133,NA,NA,0,NA,3234213.14451784,3816742.71925112,4580603.75966862,225919.528791484,509965.096740304,1349887.3410395
281,133.0142,13.40115,"C4H6O5","L-Malic acid",0,NA,2423967.53333333,441931.950155194,525460.02966694,3453496.25653225,3681493.73523339,3983723.00556373
282,198.9183,13.8076,NA,NA,2.44603206374162,NA,2040917.5996054,3088316.87801349,4418808.91435417,242308.277966185,244627.288099069,223264.715748015
283,456.8081,13.77581,NA,NA,2.30567564788369,NA,514979.302292437,422794.174858417,284695.729498452,3814900.3150318,3113922.92432371,2369770.47468714
284,428.9638,1.950261,NA,NA,1.99250826670466,NA,3806042.9012481,3742328.96695594,3620086.67679571,3744357.18517791,3787274.53775129,3848084.82771988
285,810.1876,2.321781,NA,NA,0,NA,3108404.32405161,2841089.07591903,2751653.57305659,3019022.38072129,3816373.18395874,2510834.33566725
286,223.0201,2.066589,NA,NA,1.85761053388116,NA,3435030.21422064,3320726.61696326,3508007.27501716,3402083.07898034,3551039.3856859,3642670.45346769
289,198.1136,2.626278,"C10H17NO3","Ecgonine methyl ester",3.52560888744179,NA,33998.4306146634,39278.9708775621,51743.3829124977,3759765.30491695,3579354.54284794,3327804.33108795
290,269.1397,2.264117,NA,NA,1.72704505515183,NA,2917753.31237054,2777689.95051882,2585958.69517664,3156968.642275,3414654.58160362,3822637.55469253
291,565.1431,2.3483,NA,NA,0,NA,3586783.61606737,3246549.60690104,3510878.00921523,3667550.27407317,3292886.10312146,3015758.31575892
292,297.263,2.594692,NA,NA,3.72342331830145,NA,525458.068963366,451149.670158026,489563.996978456,3679453.07995552,3701999.4335457,3720337.4888298
293,452.9199,13.4376,NA,NA,3.87739097642401,NA,4032977.36210937,3963849.67465546,4354832.86878688,40653.1612164612,53450.4051893918,50600.238824774
294,182.0491,11.4624,NA,NA,1.95319278644626,NA,2824.40741408221,21264.6875240717,46803.6149606055,3780330.7667031,3612174.02841716,3537676.07371109
295,714.5078,4.063773,"C39H74NO8P","PE(14:0/20:2(11Z,14Z))",3.85748539500063,NA,3626714.78247192,4366858.31190082,3848479.0100212,97584.0270799514,88766.2961789829,93284.8993749444
296,354.0135,1.889328,NA,NA,1.85742283907947,NA,3328627.82175151,3547731.29732674,3304498.70070886,3353594.33470315,3611051.12526592,3490494.86363462
297,314.2705,2.704286,"C18H37NO3","Dehydrophytosphingosine",3.78845231881875,NA,613428.592527263,558095.25080608,557296.704595917,3187179.20167172,3376707.69331769,3493281.8158998
298,368.1085,11.65969,NA,NA,0,NA,3148117.55201005,3143038.78926949,3309419.1679314,3662034.29311174,3241086.81550816,3416598.69755503
299,254.1481,4.012392,NA,NA,1.31002555533323,NA,3256065.32618799,3526497.85310863,3102563.43499231,3219629.34662911,3504211.97674659,3477399.69849497
300,115.04,3.920745,"C5H8O3","Methylacetoacetic acid",0,NA,3644659.48190114,3604208.21321112,2883618.70906398,2307945.38076257,2317496.03919963,1900343.56819839
301,326.1878,1.956509,NA,NA,2.52188101492254,NA,3759668.2415933,4060376.04068177,3811449.75196113,2174046.20674462,2004992.48346576,2154743.16291564
302,225.0253,2.503619,NA,NA,0,NA,2416042.49892921,3072713.00848992,4167677.84012252,61249.4125349319,318079.92408335,1092720.29687208
303,194.9372,13.78404,NA,NA,1.57167078927831,NA,4135201.50032878,3384003.4811164,3040337.9722243,168653.478617142,544220.881078927,687617.379826999
304,169.1234,4.007669,"C10H18O2","cis-4-Decenoic acid",3.63093264472223,NA,305521.963830539,344760.044744369,320306.572305584,2452713.4123035,2240248.51875903,2273255.91889765
305,126.905,2.1658,NA,NA,3.84630705999145,NA,135542.083553556,139324.249002328,164487.529730339,3509554.57108609,3597321.97140637,3581494.99847953
306,184.0016,13.36073,"C3H8NO6P","Phosphoserine",1.89599114900076,NA,3570704.60182078,3851514.92938323,3948267.76939944,2524704.45139126,2430932.73280179,2211447.59756236
307,260.8733,13.79162,NA,NA,2.32824416810987,NA,1243575.48540971,1162457.71419363,954229.609917609,3381002.55066831,3070365.43283612,2616575.67323881
308,312.1722,1.967453,NA,NA,2.69145692821532,NA,3892902.3790165,3619514.20987819,3740655.29718699,1777919.9876124,1744699.03357125,1954696.93849544
309,359.0479,2.48795,NA,NA,0,NA,2205603.11662074,2835698.4663892,3545901.8528027,13045.5095848223,224699.082835962,949980.949054306
310,365.2546,2.739378,NA,NA,0,NA,3357246.00154418,3198186.39195847,3108315.98302642,3029768.1945742,3282890.5044259,2834548.88521783
311,360.123,11.64723,NA,NA,2.98750022246169,NA,1384715.94535025,1378697.84748568,1295591.92622169,3291024.24390451,2988999.94874856,3411211.04490803
312,146.966,2.520909,NA,NA,3.0519931524481,NA,157071.870421345,224374.72979245,169028.408556029,1390081.57041235,1575047.73456425,1632564.06724232
