"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-process-blank-A","nega-process-blank-A-end","nega-process-blank-B","nega-process-blank-B-end","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
18391,277.8463,13.75548,NA,NA,1.83794366263945,FALSE,11288.6897023386,12469.206603969,15151.9047159899,671,2196,1244,1239,1632.41190692839,2084.07998498676,761.856192423426
18393,206.162466666667,9.75515133333333,NA,NA,0,TRUE,433.528301585176,2610.26772463804,588.276106292882,573,20274.73,2711.577,25463.25,1271.48581751773,694.379271670543,2055.64778262587
18394,372.0703,6.879541,NA,NA,0,TRUE,15018.6359673591,12097.5441239784,6713.20575850852,12235.82,4058.67,4757.493,664,5203.31295333423,540.805565724412,3487.15803185769
18395,410.7912,13.77788,NA,NA,0,FALSE,11135.7607113874,12945.9813580759,18813.4939599884,636,528,1202,940,5102.44602007279,18.8433995025928,3252.59498049091
18396,389.1248,6.948835,"C20H22O8","trans-Piceid",0,TRUE,1967.55152257888,3103.19740787518,3330.01247303387,4456.804,10348.88,78,1822,2766.54244602375,5783.8203662551,4167.9554532811
18398,225.0769,11.31666,"C11H14O5","3,4,5-Trimethoxyphenyl acetate",0,TRUE,7244.80762907169,5281.18185724698,6938.95154921246,11941.29,23560.42,19137.19,9918.087,6764.02057181434,12484.4022677505,6581.61037222208
18399,158.0174,13.79252,NA,NA,0,TRUE,5649.86668931331,3061.58791404792,3495.46920562818,262,24499.71,23,23348.4,1298.05144338806,693.437101695414,202.642056296768
18400,691.1166,4.048006,"C27H32O19S","{4-[(1E)-3-oxo-3-{2,3,4-trihydroxy-5-[hydroxy(3,4,5-trihydroxyoxan-2-yl)methyl]-6-oxo-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]cyclohexa-1,4-dien-1-yl}prop-1-en-1-yl]phenyl}oxidanesulfonic acid",1.39582796700166,FALSE,15249.2773268129,24064.7307650873,23201.4356503484,3831.929,2167,742,1479,234.510352510475,819.687878362785,2964.78675459149
18401,393.2144,6.986863,NA,NA,1.90759519310099,FALSE,23519.7817206094,24636.3949871192,27355.6218609121,10371.28,847,6635.219,738,14380.4862750043,13988.199765055,15619.6496993549
18402,179.0018,11.620685,NA,NA,0,TRUE,12953.3523202169,11517.0824979257,4597.79423971531,8300.114,829,7178.2,1294,5956.07561193976,7516.87419926786,7469.23226507534
18405,582.3781,6.886,NA,NA,1.99263634568772,FALSE,1356.52404044394,355.236947167037,1245.05756322616,2001,1701,677,114,18645.6524718492,25697.3092036708,19435.8282853114
18406,474.1092,11.12817,NA,NA,0,TRUE,1892.2488399214,1223.8413947855,2578.19343441853,8463.028,10337.51,10607.67,8133.908,519.403788568123,1888.10863015979,1917.30560957711
18407,178.984,2.088504,NA,NA,0,TRUE,18368.8415612641,19971.9668314992,9344.47235410255,14326.65,13133.67,17367.1,10336.58,3808.88416745682,12300.1703508137,13748.4451575853
18408,227.0532,11.06288,NA,NA,2.39985512073548,TRUE,2183.77779706677,2663.72030602995,1871.39219765259,13320.67,14052.08,6675.5,12721.27,305.046669476516,348.602890797966,218.229906781135
18409,681.9855,13.61511,NA,NA,0,FALSE,5751.03476771102,19061.6693703951,26054.0201987446,1325,2118,903,123,3373.69249684157,8069.29483644567,12843.4632704957
18410,934.0851,13.56281,NA,NA,2.10482616704283,FALSE,16542.0630251503,18312.4312185974,21759.7786046495,1395,1562,1946,1805,2085.85965885294,813.092688536878,1562.68201105777
18411,91.00362,11.60702,NA,NA,0,TRUE,5360.06969386907,2829.58032530269,3590.25560102457,18757.18,22646.1,21348.98,20317.91,4159.02461276411,6138.02163104529,6709.23492382218
18413,243.0346,4.034093,NA,NA,0,TRUE,9640.21716123164,11503.0289234014,13634.1849833498,8647.609,4292.727,8622.13,3660.05,6368.77902222774,6344.10623838529,935.271029062007
18414,395.2078,6.888202,"C21H32O7","Isopetasoside",0,TRUE,5132.51144139384,6894.30837995071,6920.26916144495,3954.473,10329.38,6752.479,16839.89,7558.23476733823,6362.22699351696,9621.45165265514
18415,192.9577,7.345241,NA,NA,0,FALSE,7989.25963159697,49029.0016592736,38117.6710862701,6121.098,10328.46,5902.973,4417.188,44853.6134123554,11131.5498221616,6921.85028170697
18416,178.1238,2.62302,"C11H17NO","Mexiletine",0,TRUE,4351.00083722759,2966.04253840533,902.5308100242,2039,2747.343,3560.994,9032.919,10724.6072877756,9730.53364744412,9319.24122714882
18417,409.1294,4.002192,"C23H22O7","(-)-cis-Rotenolone",0,TRUE,11109.7812858705,3944.4686552798,4525.35581203894,12790.8,5064.729,12249.98,4834.986,4508.03830911209,2665.26224499535,2737.80524400404
18418,395.2203,13.93898,"C18H37O7P","(9S,10S)-10-hydroxy-9-(phosphonooxy)octadecanoate",1.60850032410486,TRUE,1782.52207376337,540.093791147376,1222.22244634603,6161.104,12842.18,5846.803,23382.01,5782.40878717691,5558.1800789113,7235.0472190828
18420,904.2295,13.35282,NA,NA,0,FALSE,11106.2313022595,13119.0674981955,19065.3109298504,1419,1142,2307,2272,1626.91557054142,750.909470178321,19.4848131054585
18421,198.9731,13.75817,NA,NA,0,FALSE,47355.1031966058,29061.489209557,53592.7144538442,6047.112,1194,700,808,43801.5779856478,74175.7136822915,63397.414901814
18423,648.8145,13.79492,NA,NA,1.72836746251288,TRUE,785.299404856522,1575.73755561554,887.30739877078,11151.08,1686,14865.6,462,14218.1977826185,4723.22904695142,9591.86786091712
18424,75.001845,2.8936635,NA,NA,0,TRUE,36360.8147108797,32197.9419182261,34339.3182779579,21412.47,12640.22,29132.89,9191.184,24748.610345282,12880.6601158906,18557.1216686945
18425,326.1727,2.139798,NA,NA,0,TRUE,15989.2552742357,17051.3734640178,18855.6845568908,22026.37,24023.6,25282.71,38647.73,17865.5574484473,18976.132408689,16514.947634331
18426,698.1713,11.08363,NA,NA,0,TRUE,1016.58621587591,1351.90487103694,1452.74838818353,22389.92,10698.33,9602.011,16916.85,1099.26727739285,1878.6869304085,1904.64048105857
18427,345.2346,1.548616,NA,NA,0,TRUE,10165.8298861808,11825.0584543787,13713.314100272,11023.4,12278.37,7788.984,11167.13,5907.24432736584,7996.20694279496,10896.6479114704
18428,206.2583,2.410911,NA,NA,0,TRUE,4242.02709789613,1004.46309198955,5472.16065153416,4611.463,17194.85,17076.32,22140.93,12764.2061153716,14662.444864357,7926.77464641772
18429,113.0972,3.986008,"C7H14O","2-Heptanone",2.61457248519487,FALSE,8275.1258270065,11872.497620364,9599.6362996672,8640.366,12374.76,8743.238,19646.26,34655.0329984942,39302.7053078306,45991.6313547079
18430,641.3929,2.139607,NA,NA,1.82050565899455,FALSE,29434.7751707758,30183.0579986127,27309.2230781847,2114,2259,2728.886,401,303.214557347528,610.526143884005,2220.29445336699
18431,138.0131,1.434928,NA,NA,0,TRUE,11593.1922359532,16643.3632286807,5899.30021186914,13411.47,8280.653,15872.08,11491.9,12175.3286348723,12589.0490868882,13201.8669227575
18432,632.9008,13.50897,NA,NA,2.0095368251194,FALSE,10483.126345579,15424.0318954501,12076.5581654954,458,10,1283,793,1071.78559545803,333.528171195892,800.825818634343
18433,484.3018,11.65325,NA,NA,0,TRUE,3517.24308032838,2878.26337740081,1952.9461865102,27277.69,19545.47,20238.78,15148.57,477.265209601397,1548.92743911313,1252.87348268098
18434,197.0125,11.04326,"C5H10O6S","2-[(sulfooxy)methyl]butanoic acid",0,TRUE,8266.75109294238,8620.01717502025,7564.3194970243,23796.43,10432.63,22195.74,10077.06,5265.21452583635,4922.10511181171,7591.43711591016
18435,323.0205,7.151182,"C10H16N2O4S3","Dorzolamide",1.48799638950607,FALSE,23463.4768290338,17449.4838358429,12446.1825907284,1981,1496,1802,2299,4018.81490364479,1082.55330142395,1978.68277085931
18436,392.13575,2.49493,NA,NA,0,FALSE,33457.2185702901,61762.5758220433,63683.5417293087,22290.58,18439.51,7300.641,19664.57,51230.1056266462,55601.8501661838,43616.0039712642
18437,250.0806,3.935612,NA,NA,1.32130866598729,TRUE,8706.66183475908,5622.5912897652,7857.81055519247,10312.69,2849.439,7311.742,4532.604,3388.48863439527,3278.85986299828,3954.68540567596
18438,432.1959,2.69995,NA,NA,0,TRUE,6151.10286013365,18412.7773042062,7992.2234900815,7023.273,9170.575,9772.895,18193.06,10871.9091029463,10093.156027472,5655.0013168261
18439,163.9121,2.47335,NA,NA,0,FALSE,4803.97013996971,13420.5734651092,6693.26961408565,4040.034,1607,11072.89,1176,17818.893552522,14919.1673391803,22711.7806855124
18440,395.1182,1.724496,NA,NA,0,TRUE,22223.0049800911,15717.1970324758,12032.3776512649,13885.7,10267.06,11892.62,8078.783,12107.430559372,8362.87217418614,9388.60813604491
18441,140.9824,13.86357,NA,NA,0,TRUE,4650.35374310107,3418.80817470368,3914.61756244164,11063.9,15024.58,5165.125,15164.29,6355.91393085799,88.563977662186,5963.42447499109
18442,239.0354,2.079484,"C14H8O4","Dantron",0,TRUE,9988.76961269568,5495.94430692064,4416.89444379091,12873.61,15655.46,7343.36,10305.44,15688.1379859482,3904.47485903399,4877.43062263312
18443,307.1343,3.992687,"C20H20O3","3-(5-hydroxy-2,2-dimethyl-2H-chromen-6-yl)-1-phenylpropan-1-one",0,FALSE,16474.688639224,10329.9285050976,12951.4476102294,3509.342,2635.76,2896.364,5244.709,6653.50940030591,4542.07614149329,1152.52669518787
18444,692.749,13.26865,NA,NA,1.46713101295403,FALSE,18686.3929740306,11474.0531699052,13758.4515146384,2436,1002,1724,1124,1718.52117699083,956.302524756583,233.817757265502
18446,128.97235,9.071998,NA,NA,0,TRUE,14683.2055462244,14452.2751016998,16078.7712362892,20248.56,16759.82,24081.56,18659.28,25744.0335072038,16566.2312029029,16936.3554297693
18447,280.0908,3.965832,NA,NA,0,TRUE,8710.24516670096,6588.99391661282,4242.0546529319,5295.213,3379.977,10300.83,2713.735,3013.81803979295,3268.1153566019,2578.45941666825
18449,166.9574,3.140918,NA,NA,0,TRUE,26701.5674859879,20542.4840502221,14973.736434999,18783.21,11769.14,24360.41,12017.73,18827.5628851364,21754.7612559419,17651.6234340576
18451,213.0535,13.422,NA,NA,1.35364529397924,FALSE,19095.3618435434,11472.4050486456,16232.4624467577,2442,3170.089,2242,143,428.714238183212,1238.95351729547,3323.02770866386
18452,442.1259,11.68531,NA,NA,0,TRUE,19769.4714586931,5437.47386445057,6871.80651910621,5870.41,5878.26,6288.013,8776.845,9942.37785374352,18912.3851881718,15072.681768265
18453,354.9833,14.01785,NA,NA,1.92150693183343,FALSE,6615.78818454466,11466.4361770568,21223.1316102361,72,1846,1039,1692,833.61101868958,847.010807641545,1096.99497783731
18454,489.1023,6.836425,"C23H22O12","Cyanidin 3-(6''-acetyl-galactoside)",0,TRUE,485.164426836016,2946.79181393613,2394.42511285938,10295.83,2268,3518.194,160,1475.7663198999,3120.54327339735,1725.38020048835
18455,682.8422,13.59922,NA,NA,0,TRUE,5823.28123720521,11616.0031813641,11195.3618789563,4823.329,66,5781.037,2107,1442.78830157812,180.896635224891,1709.79235000398
18457,233.9788,1.412429,NA,NA,0,TRUE,12341.7224166207,6728.65994381264,6797.04325905414,10294.49,5036.859,9741.438,4080.766,6219.97945539165,5595.7830247887,5410.78548904687
18458,446.0783,6.7931495,NA,NA,0,TRUE,14337.4048699352,13360.8958851761,16296.281161505,16924.05,2175,23205.79,4365.371,8104.50189999764,12089.1054329852,7086.63432038049
18460,254.1765,2.582915,NA,NA,0,TRUE,6411.9578073748,6905.55346676103,6378.99207523745,5171.804,9626.625,6249.206,9426.886,6854.21545192443,24282.2829614231,13381.5948388423
18461,565.3383,4.012639,NA,NA,1.54462212311502,TRUE,10031.6544904691,7763.03198228186,7190.81092714859,5477.83,7415.371,10290.37,7649.32,3377.45199093025,4579.7657670084,3889.97147014946
18463,354.9743,14.05257,NA,NA,0,FALSE,23494.9210778063,21474.0066405207,4300.991002213,498,2252,179,1989,2225.10018065603,1464.13214135146,2122.8703878397
18465,118.0271,11.63251,NA,NA,0,FALSE,3561.91801044384,7693.3587696284,6378.50492607734,2398,562,3037.886,123,9424.72373225858,7621.02166831869,7885.62954082357
18466,347.1026,13.14093,NA,NA,0,FALSE,2122.4598983314,7514.99418709629,11531.9297540391,14,1182,2027,1786,19790.1362765855,20635.8401934779,27423.8612356513
18467,422.0789,14.31618,NA,NA,1.89616208397439,FALSE,2679.69974999671,713.814680671068,1900.75163364133,117,118,1775,2086,25213.7378120289,19570.293060105,21930.7611793998
18469,234.7961,7.047522,NA,NA,0,TRUE,11297.9519323055,7957.95572909101,9243.49872941816,19127.19,249,930,251,11463.2599348198,9353.02498180918,5907.47578264008
18470,654.2965,2.749063,NA,NA,0,TRUE,2446.26143375854,2729.42243732416,843.811938046722,2153,25314.74,484,19919.16,1761.57581202205,342.949870947188,1257.74468595734
18472,199.8982,13.92277,NA,NA,2.25694514997879,FALSE,28614.4277459052,16129.4055226431,21826.0656867929,22,1382,320,1119,795.13666398083,1441.52006194835,1821.83002536037
18474,363.1304,2.665778,NA,NA,3.0173263263037,FALSE,695865.958647851,707618.412892301,686846.171817653,60718.14,31591.77,66034.29,26171.38,43107.8395674459,34169.3110417363,28305.0034539064
18475,420.2034,2.538565,NA,NA,0,TRUE,9983.42204647439,8587.64940979656,11178.942342533,4983.937,14266.5,7156.928,6813.387,6770.38624540651,7406.57153376951,5614.87624119803
18478,156.780833333333,13.44032,NA,NA,2.14187804685511,FALSE,54190.3599740031,45794.7752704751,60813.2762761281,3995.517,3216.927,8055.66,1785,5563.32298668039,7837.3382415886,11409.3712835274
18479,318.1068,2.096002,NA,NA,0,TRUE,12674.592546545,6989.53638089128,7156.924701085,4994.196,7386.482,7194.367,2985.473,4795.92358427637,6972.59862152505,7576.40555683995
18481,533.9283,13.49268,NA,NA,1.38839351061936,FALSE,9298.51617813681,22693.1041187076,5043.59552747395,1994,1067,393,1563,1014.9901194594,1060.88339199597,1914.3828876113
18482,302.103833333333,2.51978733333333,NA,NA,0,TRUE,20545.7883292612,22436.6764954344,14393.4634934793,24702.43,11070.05,18982.81,28482.8,15445.1449542805,13708.5354513372,25608.4027441764
18483,413.2177,4.020212,"C21H34O8","(4R,5S,7R,11x)-11,12-Dihydroxy-1(10)-spirovetiven-2-one 12-glucoside",0,TRUE,15318.4912497012,17557.4580502546,8153.79716541968,9829.576,8797.465,8038.737,15277.99,4621.42314849484,9947.76035691001,11395.7708839798
18484,502.9361,13.96922,NA,NA,0,TRUE,2410.76159764858,1179.29757695891,1198.29994294779,199,15107.48,2303,16141.19,553.297862954402,1136.25699000634,1907.56320302438
18485,430.3367,5.724603,NA,NA,0,TRUE,1421.06919700749,2650.35716068197,1185.25130473058,7287.932,12353.99,10696.07,10269.24,1152.39852913351,2122.70895396707,670.277570827772
18486,268.8011,7.138762,NA,NA,1.98388633364109,FALSE,24164.5770771532,15369.7886612918,11019.1835152935,346,1790,386,1317,1713.94089666836,1802.371162423,965.472489375467
18487,374.1693,4.000282,NA,NA,0,FALSE,10119.0852080449,9474.29633082568,26391.1100193561,8284.94,4809.921,5087.734,3676.017,12315.686745074,10212.4912765219,10999.4595278213
18488,465.2859,6.889323,NA,NA,0,TRUE,13850.3040884023,11958.556276405,18146.5019436502,17744.7,5897.458,17338.28,4684.842,12471.7552167819,18307.1634612477,17538.6310028591
18489,211.0798,4.005964,"C11H16O2S","S-2,5-Dimethyl-3-furanyl 3-methylbutanethioate",0,TRUE,21083.3311506485,4342.60686699107,13791.0513624511,31528.45,1521,11552.49,2960.192,6424.55492782659,5661.8894389237,2787.01901070515
18490,276.1325,2.541112,NA,NA,0,TRUE,16838.1962034639,9716.59799587064,7408.14904529457,14301.94,15243.56,16854.4,13379.8,8067.78545687665,9538.99991320002,13308.6144713558
18492,166.8363,6.908789,NA,NA,0,FALSE,25606.8923881962,42086.2797173226,54791.4058559386,4327.112,15740.36,4827.401,11307.32,18302.2138927097,27022.3016830951,25901.0159249877
18493,482.0464,11.031,NA,NA,0,TRUE,1953.56673865677,1376.40397084156,792.704771695954,16172.37,24600.13,23783.47,18452.09,2115.17345291675,236.484663757539,984.957302480926
18495,277.0212,13.94103,NA,NA,1.439053749227,FALSE,9473.10114486773,22300.3278690672,19618.192604979,1942,891,996,875,233.594296445981,1613.93716739707,1336.65817903445
18496,405.9825,13.32951,NA,NA,2.78847900275977,FALSE,595.966945603443,555.684127386682,976.473093255098,828,451,278,470,22382.66654471,23416.654875073,16869.2789606538
18497,237.0042,11.12498,NA,NA,0,TRUE,4102.5557720884,6178.92798408304,6823.5319946351,8794.57,8052.936,15350.07,13509.38,5039.83725228888,4207.49368209523,7744.85761158057
18498,389.23325,2.518907,"C23H34O5","15-deoxy-delta12,14-Prostaglandin J2-2-glycerol ester",3.0813197570361,FALSE,140662.399096857,147641.263703037,130966.789535871,143644,203511.2,158349,187883.6,1258124.22376102,1168586.61053294,958709.018474366
18500,72.01759,11.66207,NA,NA,0,FALSE,6671.71010819132,10188.6277197835,11371.6163596754,2018,85,1722,3769.99,8409.16840620739,7467.89172443085,17731.3163196589
18501,368.2162,6.888223,NA,NA,0,TRUE,12420.3491748412,8698.49224607624,11037.2232576288,15043.19,5819.801,14490.11,1715,9199.30981646853,11391.7771692925,12611.7206458259
18502,304.9791,5.782686,NA,NA,0,TRUE,11908.0972973007,8674.83279723765,12838.2397998299,8536.202,1707,8464.491,1445,6107.30730762708,8559.32309353045,3161.14982986502
18503,314.1331,2.65698,NA,NA,0,TRUE,8495.07312977028,5689.65534828946,6025.88613860089,3937.076,12845.53,6875.08,8274.292,5426.42940051453,6392.24076024469,5668.11654452739
18505,360.1455,3.98985,NA,NA,0,TRUE,18036.6276404315,14611.3188032496,6283.50975246948,3768.354,13332.46,16673.04,13672.12,10419.3132831617,9614.89170469671,4332.28549580926
18508,214.8878,13.936,NA,NA,0,FALSE,7899.51927316884,14676.1634660506,15171.0209709781,577,604,547,903,43.05463503122,1439.63572199809,1031.72085393403
18509,250.0807,2.188845,NA,NA,0,TRUE,4530.93229442719,6708.91144217923,8466.70350986855,15725.96,16969.43,6393.635,17591.07,10173.6453677857,3354.59808078903,9206.5050212426
18510,233.078,11.25191,"C8H14N2O6","L-beta-aspartyl-L-threonine",2.3866339435342,FALSE,2212.82311752037,2276.18909093863,1135.23152489791,2475,2109,2063,798,27290.0888089324,18610.3820243437,23561.5328698546
18511,280.0496,13.22631,NA,NA,1.53928252458123,FALSE,32.2725782817749,84.6332538705167,1086.29913158334,1316,2348,1709,1016,19144.655691861,19497.3219955312,24775.4172415115
18512,469.0428,2.751943,NA,NA,1.6463337670171,FALSE,21972.386894681,23937.8365640538,18174.6543806038,1379,314,9632.454,1931,2037.30868743475,2856.84026122829,6308.66711024081
18513,446.2188,4.023139,NA,NA,0,TRUE,5727.53495195884,14591.2518133187,7840.1274756351,6723.612,12304.25,3632.933,10983.88,7998.66719469845,907.309686049841,5740.96538952542
18516,649.3226,4.024024,NA,NA,0,TRUE,7821.44007302652,11006.7261595593,9270.97589934407,12236.84,10242.89,16176.62,10201.68,7921.70016415966,13114.7893547103,11201.4780700987
18517,600.9722,14.11991,NA,NA,0,TRUE,1865.35502468659,2190.44224162245,1395.11690272416,1026,13770.71,1249,16508.3,1872.41859582582,1374.62599371414,2350.84270117356
18518,194.988,14.01113,NA,NA,1.6630402148793,FALSE,25818.3315635723,59729.183946123,40028.8290088897,3170.204,5772.44,3985.968,8916.591,10046.5059465946,7165.20077652095,7483.8400294605
18519,194.8558,2.509442,NA,NA,0,TRUE,19422.4336669031,5437.58633759059,4937.0490468843,3636.735,5119.906,8422.484,1341,5950.67362932744,3258.88962820543,1944.58434792476
18520,387.0422,1.44674,NA,NA,0,TRUE,17157.2536698836,9393.69763325481,7276.03049595872,16461.81,1725,17748.9,17678.18,3763.27190389353,6400.56388980499,9973.55489059929
18522,584.1836,7.223008,"C25H36N3O9PS","Fosamprenavir",0,TRUE,801.43569399741,2129.19449211089,2402.03681848609,10054.85,7404.859,21413.91,784,495.586330891277,3176.07382956151,2881.87790058711
18523,888.3622,2.879621,NA,NA,0,FALSE,2488.21578552484,1219.38701300284,192.467413703956,885,1665,212,1721,2933.60633867372,7522.75239774269,23249.9901931114
18524,229.097,2.70504,NA,NA,1.42422348457047,TRUE,14069.3165621485,15658.3101053091,19070.8239794971,11585.86,6363.513,3766.689,11328.93,7955.26720653091,5277.6018603177,4769.89199062279
18525,236.1411,2.159089,NA,NA,0,TRUE,2045.00571045514,1884.20349406466,523.032915206795,2101,5153.655,3165.213,10288.89,122.751512642202,553.995945376227,2679.98795807621
18526,398.146,2.525242,NA,NA,0,TRUE,5192.23399900948,6896.43980163371,8482.79139340386,5130.985,3927.117,4915.118,4915.642,5686.56275720497,9138.66341123766,9967.39768965797
