"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","artifact","log10_inten","mean_inten","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c","annotation"
1841,352.2133,2.63584,NA,NA,1.73116471000341,TRUE,"C2H4O2(2.89179426495548) of 5315; -H2O(2.58144303408699) of 8628; HCOOH(2.25093600379763) of 1470; -NH3(2.07468893679814) of 8746; C2H4O2/2(1.86561992876974) of 958",5.10054179915981,126049.695,52058.36,69860.1,73821.41,139347.9,197772.2,223438.2,"artifact_352.2133_2.63584"
19920,553.2657,2.636065,NA,NA,0,TRUE,NA,3.83580095913491,6851.74133333333,6654.381,6711.042,6431.375,5798.716,8560.762,6954.172,"553.2657_2.636065"
17443,282.1643,2.63612,NA,NA,0,TRUE,NA,3.89518146227574,7855.638,5397.876,8958.925,8412.704,11323.6,3220.019,9820.704,"282.1643_2.63612"
18911,693.29765,2.63615,NA,NA,0,TRUE,NA,4.18570540718264,15335.7636666667,15271.77,23580.04,18579.15,16708.7,9055.093,8819.829,"693.29765_2.63615"
14558,220.7669,2.636346,NA,NA,0,TRUE,NA,3.12002523311403,1318.33333333333,87,2430,2489,652,1379,873,"220.7669_2.636346"
20148,318.0003,2.636533,NA,NA,2.05773888907795,FALSE,"15N(1.97625559603587) of 5094",3.80034034312979,6314.52,9147.81,15815.68,8513.63,1324,1997,1089,"artifact_318.0003_2.636533"
11898,353.2449,2.636806,NA,NA,1.85226185888001,FALSE,"-H2O(2.7346991998573) of 15443; HCOOH(2.28316999368594) of 10667",4.32116665517559,20949.162,2920.317,776,3202.395,35776.07,45905.62,37114.57,"artifact_353.2449_2.636806"
6394,475.2914,2.636817,NA,NA,0,TRUE,NA,4.5389390526605,34589.0833333333,43362.35,37729.65,44897.43,36112.87,30053.05,15379.15,"475.2914_2.636817"
10026,166.0874,2.63702,"C9H13NO2","3-Methoxytyramine",1.80407268640278,TRUE,"-H2O(2.94141858520895) of 1522; Na(2.01946700403768) of 3943",4.46707314271203,29313.869,12863.62,4967.995,8285.669,49877.01,58893.37,40995.55,"C9H13NO2_3-Methoxytyramine_2.63702"
16373,294.1503,2.637068,"C19H21NO2","(E)-Herclavine",0,TRUE,NA,3.90657933108566,8064.535,7643.039,3020.155,7227.035,9422.979,11256.39,9817.612,"C19H21NO2_(E)-Herclavine_2.637068"
18342,416.2448,2.63707,NA,NA,0,TRUE,NA,3.93040557709828,8519.33266666667,4221.992,6345.183,9200.667,12276.49,12961.26,6110.404,"416.2448_2.63707"
2925,375.2942,2.63711,NA,NA,2.9073495216432,FALSE,"C2H4O2(2.57928845684213) of 1433; 13C(2.49280476604165) of 810",5.08551512571396,121762.94,14013.68,15911.32,20515.54,239313,194153.9,246670.2,"artifact_375.2942_2.63711"
7772,348.1384,2.637265,NA,NA,1.66633110042359,FALSE,"13C(2.28974251011666) of 1501; HCOOH(2.28758677559847) of 15606",4.51952337787458,33076.7916666667,80974.79,61918.14,43956,1086,6120.938,4404.882,"artifact_348.1384_2.637265"
8951,509.2029,2.637343,"C25H34O11","Gibberellin A1 glucosyl ester",0,TRUE,NA,3.78103095864215,6039.91683333333,6553.901,7191.035,6612.258,6863.209,5903.354,3115.744,"C25H34O11_Gibberellin A1 glucosyl ester_2.637343"
20828,300.1172,2.637594,NA,NA,0,TRUE,NA,3.92845308009966,8481.1175,8939.905,5509.467,15127.9,9389.353,5357.576,6562.504,"300.1172_2.637594"
11408,499.9665,2.637611,NA,NA,1.45645342197041,FALSE,NA,4.40240601426421,25258.4103333333,39575.58,50292.69,53787.82,413,2460,5021.372,"499.9665_2.637611"
12596,639.2424,2.63762,NA,NA,0,TRUE,"C2HF3O2(1.94045833940808) of 7983",3.61246204182271,4096.963,3275.874,497,2707.12,4886.001,6607.629,6608.154,"artifact_639.2424_2.63762"
8423,228.0592,2.637671,NA,NA,1.40529813879364,TRUE,"37Cl(2.91018522574093) of 521; 13C(2.12931932144798) of 695; 34S(2.02849705199491) of 782",4.10293429079745,12674.6008333333,12308.45,18510.24,35037.6,2532.493,2006,5652.822,"artifact_228.0592_2.637671"
5701,210.1137,2.637687,"C11H17NO3","Methoxamine",3.20165325986316,FALSE,"HCOOH(2.83977756451399) of 10047; -H2O(2.70053091555975) of 1912; C2H4O2(2.54265683017944) of 8928",4.82874449195367,67413.13,14370.08,12393.25,14455.75,136734.7,113120.1,113404.9,"C11H17NO3_Methoxamine_2.637687"
15428,554.345,2.637694,NA,NA,1.78489141894691,FALSE,NA,4.20525273202096,16041.7865,5346.604,5636.385,2178,22999.85,28059.53,32030.35,"554.345_2.637694"
22442,561.218366666667,2.63772133333333,NA,NA,0,TRUE,NA,4.02878012873406,10685.1378333333,12694.74,6303.1,10488.89,4019.647,17141.22,13463.23,"561.218366666667_2.63772133333333"
782,226.0656,2.637732,NA,NA,0,TRUE,"13C(2.99517211597675) of 86",5.56052757296747,363519.383333333,430331.3,529617.3,768293.4,21705.7,106831.1,324337.5,"artifact_226.0656_2.637732"
5318,252.1609,2.637733,NA,NA,0,TRUE,NA,5.05624575403437,113827.121666667,115101.7,92356.43,119553.5,117787.1,126686.8,111477.2,"252.1609_2.637733"
4574,660.4181,2.637742,NA,NA,1.51126601606091,TRUE,NA,5.15981284299349,144481.7,149101.3,157627.2,161149.8,132328.7,138244.7,128438.5,"660.4181_2.637742"
1032,165.0173,2.637836,NA,NA,1.65653232253074,TRUE,NA,4.21965985763661,16582.8761666667,17314.26,30048.19,46921.31,652,1113,3448.497,"165.0173_2.637836"
10047,164.1081,2.637838,"C10H15NO","Pseudoephedrine",1.61602314956907,TRUE,"-H2O(2.1578773234486) of 1134; Na(1.81443733642074) of 2550",4.51842017259636,32992.8758333333,17407.38,13983.42,8583.595,36285.16,55710.31,65987.39,"C10H15NO_Pseudoephedrine_2.637838"
18922,322.1663,2.637949,NA,NA,0,TRUE,"H4O4Si(2.288383029961) of 8152",3.64878129994578,4454.31883333333,4585.48,3271.922,3040.931,5842.401,6526.403,3458.776,"artifact_322.1663_2.637949"
7295,475.1244,2.638045,"C23H24O11","Orientin 7,3'-dimethyl ether",0,TRUE,NA,3.51040837808051,3238.98083333333,535,1318,3255.719,6,4338.733,9980.433,"C23H24O11_Orientin 7,3'-dimethyl ether_2.638045"
16217,331.1053,2.638102,NA,NA,0,TRUE,NA,3.75280838720244,5659.89516666667,5390.978,4801.49,5909.139,5265.893,5565.246,7026.625,"331.1053_2.638102"
11705,507.3801,2.638211,NA,NA,2.6424844113849,FALSE,"Na(2.10633313096265) of 19279",4.23420752312979,17147.765,1890,1004,1330,28341.56,43091.24,27229.79,"artifact_507.3801_2.638211"
15035,509.396,2.638267,NA,NA,1.90889605590971,FALSE,NA,4.03937782729899,10949.085,2424,1441,600,19904.52,18130.08,23194.91,"509.396_2.638267"
3659,402.3229,2.638374,NA,NA,1.30737336704852,FALSE,NA,4.99446277311004,98733.1,211,2185,3,166176.4,197139.2,226684,"402.3229_2.638374"
11584,344.2809,2.638512,NA,NA,2.92346878074619,FALSE,"-CO2(2.78484740958486) of 344; HCOOH(2.26944191171505) of 1267",4.4216141589905,26400.622,4088.197,4088.192,5579.113,45989.52,44385.42,54273.29,"artifact_344.2809_2.638512"
17363,388.2422,2.638644,NA,NA,0,TRUE,NA,3.85217262561451,7114.96266666667,3027.268,4110.051,11289.63,8296.177,13548.65,2418,"388.2422_2.638644"
86,225.0622,2.638675,"C8H10N4O4","5-Acetylamino-6-formylamino-3-methyluracil",0,TRUE,NA,6.79796528445745,6280081.56666667,7427902,9207972,12445520,344139.4,1974532,6280424,"C8H10N4O4_5-Acetylamino-6-formylamino-3-methyluracil_2.638675"
8650,236.1248,2.638689,NA,NA,1.57047380570331,TRUE,"13C(2.95119399814727) of 1667",4.08615891707766,12194.3573333333,4421.342,2704.401,5972.891,13187.6,26224.45,20655.46,"artifact_236.1248_2.638689"
4640,211.0466,2.63869,NA,NA,0,TRUE,NA,4.90635542245439,80603.7825,74064.1,109957,169114.9,3199.535,37090.6,90196.56,"211.0466_2.63869"
14194,496.9918,2.63875,NA,NA,1.82220386670778,FALSE,"C2H4O2(2.75433794590916) of 6743; -NH3(2.20809505782393) of 3209",4.14303309855937,13900.5856666667,16551.03,27262.34,34007.28,1418,898,3266.864,"artifact_496.9918_2.63875"
11632,449.17,2.638797,NA,NA,0,TRUE,NA,4.82316297109327,66552.285,23325.3,31179.67,46207.5,80182.18,143955.5,74463.56,"449.17_2.638797"
17113,532.0465,2.63901,NA,NA,1.90720920032311,FALSE,"37Cl(2.94730419726425) of 5403",3.87299839511491,7464.46,14183.37,12366.84,14796.55,2095,628,717,"artifact_532.0465_2.63901"
16689,272.1296,2.639125,"C16H19NO3","(E,E)-Piperlonguminine",0,TRUE,NA,3.86935171123873,7402.04483333333,3359.113,4190.985,9023.743,8138.104,8164.314,11536.01,"C16H19NO3_(E,E)-Piperlonguminine_2.639125"
7576,468.0647,2.639199,NA,NA,0,TRUE,"13C(2.09631806552943) of 1701",4.64744391704695,44406.2313333333,62138.53,77668.81,97822.38,998,3903.708,23905.96,"artifact_468.0647_2.639199"
13422,302.1612,2.639323,"C14H25NO6","Pimelylcarnitine",2.68609061716473,FALSE,"C2H4O2(2.47410314095195) of 1822; -CO2(1.92875892261485) of 7909",4.22464345657317,16774.2633333333,2047,2252,2299,23203.24,42963.75,27880.59,"C14H25NO6_Pimelylcarnitine_2.639323"
25679,645.2842,2.639518,NA,NA,0,TRUE,NA,4.08433599122128,12143.2795,9362.603,10534.02,22080.1,8425.12,9717.054,12740.78,"645.2842_2.639518"
6405,215.1402,2.639622,"C10H20N2O3","Valyl-Valine",2.39042693255133,FALSE,"H2O/3(1.93234185539569) of 6289",4.82937815413564,67511.5616666667,32291.51,36223.47,33120.91,105837.2,84166.88,113429.4,"C10H20N2O3_Valyl-Valine_2.639622"
11436,226.066,2.639638,NA,NA,0,TRUE,NA,4.77646850541089,59767.97,106615.1,147519.3,31408.46,16695.79,42064.45,14304.72,"226.066_2.639638"
8399,422.2846,2.639675,NA,NA,0,TRUE,NA,4.79282213979433,62061.4816666667,63076.25,60824.38,84487.66,60204.32,44127.35,59648.93,"422.2846_2.639675"
19572,243.0429,2.639765,NA,NA,0,TRUE,"13C(2.5718317664894) of 1395; H4O4Si(2.47239158652528) of 13664; 18O(2.31547315431596) of 300; 13C(2.0042763329031) of 3507",3.92985325840567,8508.505,12207.25,8149.332,16461.56,5541.483,1766,6925.405,"artifact_243.0429_2.639765"
6994,228.0622,2.639837,NA,NA,0,TRUE,"13C(2.94196561160407) of 695; 37Cl(2.93827477292377) of 782; 15N(2.30317686031464) of 11897; 37Cl(2.09238537969757) of 521",4.2871228570026,19369.6983333333,24546.35,34332.95,42140.06,2210,854,12134.83,"artifact_228.0622_2.639837"
18040,372.1736,2.639865,NA,NA,0,FALSE,NA,4.00991855867813,10231.0111666667,9202.78,11355.34,5405.77,20792.36,9578.353,5051.464,"372.1736_2.639865"
11897,227.0663,2.639967,"C9H12N2O5","Deoxyuridine",0,TRUE,"13C(2.78803901321787) of 521; 18O(2.5013471522099) of 86; C2H4O2(2.45231011201319) of 4487; 13C(2.33194746058544) of 782",4.64890759561358,44556.1436666667,59027.02,61636.09,94204.65,1707,4593.662,46168.44,"C9H12N2O5_Deoxyuridine_2.639967"
21309,165.9718,2.640103,NA,NA,0,TRUE,NA,3.58733063187813,3866.61233333333,3129.521,5585.353,11054.8,1044,2097,289,"165.9718_2.640103"
3379,230.1399,2.640115,"C11H21NO4","Isobutyryl-L-carnitine",3.19688444510997,FALSE,"HCOOH(2.95785690979652) of 1376; C2H4O2(2.18269319833705) of 167",5.01576216186273,103696.037666667,4741.852,6576.334,5602.84,203791,237508.6,163955.6,"C11H21NO4_Isobutyryl-L-carnitine_2.640115"
25303,126.1818,2.640121,NA,NA,0,TRUE,NA,3.3846255918596,2424.519,266,220,9857.114,619,1302,2283,"126.1818_2.640121"
8146,224.953566666667,2.64020166666667,NA,NA,0,TRUE,NA,4.11959017174522,13170.1333333333,11724.95,19340.96,36838.67,619,2279,8218.22,"224.953566666667_2.64020166666667"
15585,478.2663,2.640229,NA,NA,0,FALSE,NA,4.23808281159456,17301.4623333333,14575.28,29380.11,23431.18,10388.26,18397.73,7636.214,"478.2663_2.640229"
24552,465.33505,2.6404455,NA,NA,2.39204127293602,FALSE,NA,4.10198986509973,12647.0683333333,1198,1003,1535,36084.53,18993.21,17068.67,"465.33505_2.6404455"
17507,609.2556,2.640485,NA,NA,0,TRUE,NA,3.93114923736774,8533.93316666667,11257.05,3868.237,8790.354,9899.056,8347.698,9041.204,"609.2556_2.640485"
16025,461.1665,2.640493,"C20H30O12","Verbasoside",0,TRUE,NA,4.02874675813332,10684.3168333333,8901.22,5116.615,16214.41,8752.648,8378.218,16742.79,"C20H30O12_Verbasoside_2.640493"
11735,283.2395,2.640553,NA,NA,0,TRUE,NA,3.34922146391298,2234.7115,1844,1804,2111,2359,1208,4082.269,"283.2395_2.640553"
938,597.4224,2.640582,NA,NA,2.05801180089352,TRUE,NA,5.92057143969914,832858.916666667,919653,963206.6,1027089,712097.9,692609.8,682497.2,"597.4224_2.640582"
11224,661.4199,2.640582,NA,NA,0,TRUE,NA,4.61647441108377,41349.895,44377.42,39790.09,43258.7,38435.26,38848.29,43389.61,"661.4199_2.640582"
2293,598.4254,2.64059266666667,NA,NA,0,TRUE,"13C(2.8837490528615) of 938",5.44047963685209,275727.216666667,263592.9,320942.4,364698.5,240186,217846.9,247096.6,"artifact_598.4254_2.64059266666667"
16703,302.1401,2.640698,"C17H21NO4","Scopolamine",0,TRUE,"H4O4Si(1.86082555193343) of 1797",3.83505781603706,6840.027,6344.753,5673.479,3883.231,9706.057,7263.559,8169.083,"C17H21NO4_Scopolamine_2.640698"
8306,381.2133,2.640707,NA,NA,0,TRUE,"13C(2.25107963147118) of 12390",4.69004641468157,48983.1166666667,47478.01,26727.03,33450.56,54462.5,63400.75,68379.85,"artifact_381.2133_2.640707"
7759,477.23485,2.641257,NA,NA,0,TRUE,NA,4.15060228656,14144.9783333333,24101.68,9115.79,14488.05,11136.21,15626.33,10401.81,"477.23485_2.641257"
4211,138.0925,2.641332,"C8H13NO","9-Azabicyclo[3.3.1]nonan-3-one",1.97061622231479,FALSE,"-H2O(2.96374929067112) of 1007",4.85774025223526,72067.632,2650.392,330,228,155608.1,156896,116693.3,"C8H13NO_9-Azabicyclo[3.3.1]nonan-3-one_2.641332"
23473,473.2397,2.641368,NA,NA,0,TRUE,NA,3.84454706730208,6991.125,4987.278,10567.03,9154.665,5878.675,7164.947,4194.155,"473.2397_2.641368"
11192,225.1708,2.64141,NA,NA,0,TRUE,NA,4.17799160208386,15065.7793333333,19103.21,23105.93,30407.67,2212,2567.026,12998.84,"225.1708_2.64141"
3406,331.268,2.641487,NA,NA,3.15490195998574,FALSE,"13C(2.79677412522189) of 1100; C2H4O2(2.69084249564754) of 12211",5.09650448221446,124883.333333333,62734.23,57484.89,52048.68,189571,201858.4,185602.8,"artifact_331.268_2.641487"
5395,149.006,2.641525,"C8H6OS","2-(2-Thienyl)furan",0,TRUE,NA,4.22880918246927,16935.9351666667,18633.89,26778.42,19403.9,2824.781,10341.82,23632.8,"C8H6OS_2-(2-Thienyl)furan_2.641525"
15194,242.2128,2.641538,NA,NA,0,TRUE,NA,4.20200412040441,15922.2383333333,10373.26,17618.91,10491.02,19387.32,18221.5,19441.42,"242.2128_2.641538"
16410,135.0121,2.641945,NA,NA,0,TRUE,NA,4.17424242220199,14936.2791666667,20482.07,8009.498,14449.07,20106.86,20521.32,6048.857,"135.0121_2.641945"
8085,256.1639,2.642485,NA,NA,1.53369599402479,TRUE,NA,4.49961932189593,31595.07,21057.64,28030.58,19229.33,38617.33,44480.03,38155.51,"256.1639_2.642485"
6144,198.0899,2.642498,NA,NA,1.81211282159045,TRUE,NA,4.83684160531521,68681.79,51986.68,45655.66,57550.07,79847.34,91379.81,85671.18,"198.0899_2.642498"
10971,168.0447,2.642588,NA,NA,0,TRUE,"13C(2.2931424191002) of 4487",3.81907326069607,6592.851,4410.011,12542.54,17289.09,1526,356,3433.465,"artifact_168.0447_2.642588"
15240,165.0718,2.642617,NA,NA,0,TRUE,NA,3.68476630208546,4839.119,2565.378,11093.48,8945.349,1936,1452,3042.507,"165.0718_2.642617"
6177,571.3697,2.642643,NA,NA,0,TRUE,NA,3.86582832997325,7342.23583333333,3896.348,4663.98,14328.65,5824.393,5513.816,9826.228,"571.3697_2.642643"
5541,222.1138,2.642645,"C12H17NO3","Cerulenin",3.04331303181909,FALSE,"Na(2.13156350738533) of 540",4.80219278321862,63415.1148333333,8261.241,5055.013,6380.635,122078.4,117070.7,121644.7,"C12H17NO3_Cerulenin_2.642645"
3951,584.3959,2.642912,NA,NA,0,TRUE,NA,4.83451843543686,68315.3716666667,48941.02,63754.2,51862.5,98895.77,76426.23,70012.51,"584.3959_2.642912"
10737,421.2446,2.642972,NA,NA,0,TRUE,"-CO2(2.24818043966061) of 19085",4.57261456858541,37377.8716666667,45684.35,42414.17,50570.96,28549.03,35705.59,21343.13,"artifact_421.2446_2.642972"
25447,387.1302,2.643248,NA,NA,0,TRUE,NA,3.93429267653242,8595.92616666667,10100.58,9940.087,11755.05,8317.147,7181.631,4281.062,"387.1302_2.643248"
18382,140.1163,2.643326,NA,NA,2.02541462622048,FALSE,"13C(2.89573463325729) of 3228",3.99538583506652,9894.31733333333,3842.676,2892.291,5123.647,17820.78,15447.95,14238.56,"artifact_140.1163_2.643326"
9383,490.2171,2.643695,NA,NA,0,TRUE,NA,3.62756760984353,4241.97016666667,3751.094,4472.737,4666.387,4691.591,1574,6296.012,"490.2171_2.643695"
10590,519.4059,2.643752,NA,NA,1.61919201354384,TRUE,NA,4.14964507696787,14113.8363333333,2475,1644,6208.178,22612.25,28859.79,22883.8,"519.4059_2.643752"
22151,238.1032,2.64376,NA,NA,2.98267444543828,TRUE,"HCl(2.49285178550891) of 9178; HCOOH(1.81834878494221) of 9289",3.40492672091202,2540.544,1023,992,921,3565.011,4155.407,4586.846,"artifact_238.1032_2.64376"
7435,287.2424,2.643811,NA,NA,1.31390022800408,TRUE,"13C(2.94933329250634) of 2183",4.46266640128211,29017.9281666667,383,625,8201.919,44547.93,56280.29,64069.43,"artifact_287.2424_2.643811"
5408,215.1483,2.644217,NA,NA,1.60616166768153,FALSE,"-CO2(2.64321529831576) of 13336; 13C(2.26522286977826) of 957",4.72784621334372,53437.51,2398,1057,90,139373.2,75703.56,102003.3,"artifact_215.1483_2.644217"
4487,167.0441,2.644235,NA,NA,0,TRUE,NA,4.87028428613573,74179.5656666667,71487.32,118136.7,206650.5,1843,6381.594,40578.28,"167.0441_2.644235"
2596,173.025,2.644377,"C10H6O3","1-Oxo-1H-2-benzopyran-3-carboxaldehyde",0,TRUE,NA,4.3687051065147,23372.4966666667,35761.95,22853.01,41201.28,19452.38,10193.17,10773.19,"C10H6O3_1-Oxo-1H-2-benzopyran-3-carboxaldehyde_2.644377"
1667,235.1216,2.644382,NA,NA,1.50574797904592,TRUE,"Na/2(1.82779620026208) of 653",5.11790628250608,131191.676666667,84142.93,85160.55,93929.88,129974,191854,202088.7,"artifact_235.1216_2.644382"
11826,497.3962,2.644545,NA,NA,1.4259339901034,FALSE,NA,4.06576097523837,11634.855,360,48,1209,16249.85,14527.74,37414.54,"497.3962_2.644545"
13042,434.2398,2.644592,NA,NA,0,FALSE,NA,4.17951444942584,15118.7,10951.3,17468.94,13652.99,17586.17,13186.2,17866.6,"434.2398_2.644592"
21455,535.3853,2.6449185,NA,NA,0,TRUE,NA,4.68723058969289,48666.5533333333,40758.18,41465.77,58395.82,60484.11,37280.94,53614.5,"535.3853_2.6449185"
21037,599.2711,2.645037,NA,NA,0,TRUE,NA,3.75760707600587,5722.78033333333,4121.995,3909.9,10295.75,7875.416,4795.433,3338.188,"599.2711_2.645037"
17976,511.2184,2.645103,NA,NA,0,TRUE,NA,3.9851002339987,9662.73866666667,6882.172,15472.11,6607.512,8845.196,8271.082,11898.36,"511.2184_2.645103"
12761,314.2341,2.645259,"C17H33NO4","Decanoylcarnitine",1.93528001555909,FALSE,"HCOOH(2.10676477673427) of 1965",4.21435985208101,16381.7333333333,2426,2178,668,23981.56,29531.73,39505.11,"C17H33NO4_Decanoylcarnitine_2.645259"
300,241.0392,2.645547,NA,NA,0,TRUE,NA,6.08688736009305,1221482.81166667,1209088,1581698,2680925,69045.57,370929.3,1417211,"241.0392_2.645547"
6961,347.2635,2.645661,NA,NA,3.13883612209878,FALSE,"C2H4O2(2.99245504189533) of 7435; 13C(2.97970289743687) of 1145",4.84991391050037,70780.5463333333,1970,3119.078,2091,117337.9,133649.2,166516.1,"artifact_347.2635_2.645661"
13901,561.2551,2.6459,"C26H42O13","19-Hydroxycinnzeylanol 19-glucoside",0,TRUE,NA,4.80178155789626,63355.0966666667,58156.64,68040.76,50907.26,70836.37,60312.75,71876.8,"C26H42O13_19-Hydroxycinnzeylanol 19-glucoside_2.6459"
15655,170.047,2.645914,NA,NA,1.36815053784018,FALSE,NA,4.1648321494883,14616.1216666667,2452,1255,130,30704.22,25588.16,27567.35,"170.047_2.645914"
22102,723.343866666667,2.64599866666667,NA,NA,0,TRUE,NA,4.32325079350382,21049.9366666667,19900.24,28447.33,12867.72,31190.81,14031.48,19862.04,"723.343866666667_2.64599866666667"
24126,274.1669,2.646045,"C13H25NO5","Hydroxyhexanoycarnitine",0,TRUE,"HCOOH(2.15494598848238) of 10309; C2H4O2(1.91604690596504) of 957",3.56071925915866,3636.79866666667,1398,2366,3750.726,4927.335,4758.65,4620.081,"C13H25NO5_Hydroxyhexanoycarnitine_2.646045"
7391,452.2586,2.646094,NA,NA,0,TRUE,"C2H4O2(2.49317623451344) of 11707",4.56290945390348,36551.8576666667,53385.39,42128.74,83630.32,6317.287,8549.239,25300.17,"artifact_452.2586_2.646094"
11104,463.25505,2.6461485,NA,NA,1.5430876462542,TRUE,"-CO2(1.89844268524102) of 15685",4.19754669678271,15759.6546666667,23643.31,33299.37,15350.3,7139.386,8813.898,6311.664,"artifact_463.25505_2.6461485"
2724,201.077,2.646227,"C9H14O5","Diethyl oxalpropionate",0,TRUE,NA,5.14462925626465,139517.683333333,171237.3,150144,109808.7,140616.9,136013.5,129285.7,"C9H14O5_Diethyl oxalpropionate_2.646227"
1121,423.2607,2.64627,NA,NA,1.60674076217316,TRUE,NA,5.6477006029462,444324.85,225122,241637.4,329950.6,497784,653312.2,718142.9,"423.2607_2.64627"
19007,398.154,2.646282,"C21H25N3O3S","Pipazethate",0,TRUE,NA,3.93978233707006,8705.27183333333,3443.793,3681.827,14844.55,14495.29,10721.82,5044.351,"C21H25N3O3S_Pipazethate_2.646282"
12709,670.4467,2.646327,NA,NA,0,TRUE,"13C(2.84237255983704) of 7175",4.29756713225544,19841.1633333333,21431.5,17769.28,34580.41,16069.87,10968.21,18227.71,"artifact_670.4467_2.646327"
19308,591.2293,2.646595,NA,NA,0,TRUE,NA,3.94996729951075,8911.83833333333,9783.462,8445.948,18519.78,3987.029,6896.957,5837.854,"591.2293_2.646595"
11416,323.2708,2.646811,NA,NA,1.63477416847138,TRUE,NA,4.12997600916281,13488.8836666667,1335,1041,2977.362,10681.74,26821.94,38076.26,"323.2708_2.646811"
21214,356.1436,2.647044,NA,NA,0,TRUE,NA,3.79644033569935,6258.06883333333,5779.008,7870.625,7012.691,5981.311,6586.605,4318.173,"356.1436_2.647044"
19150,416.2373,2.647177,NA,NA,0,TRUE,NA,3.70255771842397,5041.47616666667,6531.419,4635.992,4002.936,7506.791,5733.719,1838,"416.2373_2.647177"
1479,348.2184,2.64725,NA,NA,2.13743931093295,TRUE,"C2H4O2(2.81083647016715) of 14545; Na(1.97001916084178) of 249",5.399236929249,250747.683333333,59613.01,90010.19,105830.4,362484.8,426397.8,460149.9,"artifact_348.2184_2.64725"
4454,424.2639,2.647252,NA,NA,0,TRUE,"13C(2.98478921849664) of 1121",4.95249867445913,89639.345,42900.84,48809.46,75013.66,99592.21,121560.7,149959.2,"artifact_424.2639_2.647252"
14616,749.3222,2.64749,NA,NA,0,TRUE,NA,3.95544940009006,9025.0455,4102.881,14304.18,14900.88,7440.938,7720.088,5681.306,"749.3222_2.64749"
21642,266.1118,2.647535,NA,NA,0,TRUE,NA,3.54050071825855,3471.3685,6455.421,3567.396,2932.178,2526.556,4015.66,1331,"266.1118_2.647535"
15847,316.1486,2.647812,NA,NA,1.65989313964511,TRUE,"13C(2.50903947442619) of 3491",4.27415768370813,18799.9928333333,30521.67,26666.08,31848.46,9701.299,9515.548,4546.9,"artifact_316.1486_2.647812"
16864,496.2701,2.648047,NA,NA,1.92763979603651,FALSE,NA,4.61830265121821,41524.3316666667,2206,7531.84,1567,77567.59,76446.88,83826.68,"496.2701_2.648047"
19361,150.0323,2.648173,NA,NA,0,TRUE,NA,3.93342781715305,8578.82516666667,7273.021,8318.071,9422.995,9291.461,3831.073,13336.33,"150.0323_2.648173"
12044,333.192,2.648743,"C16H30O7","2,6-Dimethyl-7-octene-1,6-diol 8-O-glucoside",0,TRUE,NA,4.21714558916506,16487.15,11936.16,16706.86,13042.57,15994.23,14576.96,26666.12,"C16H30O7_2,6-Dimethyl-7-octene-1,6-diol 8-O-glucoside_2.648743"
