rt,mz,lg(signal),N,C,score,feature,adduct name,db_formula,id
2.497628,253.1447,7.163962196,0,0,0,Background,,,61
13.91721,314.9056,7.161420761,0,0,0,Background,,,78
14.00829,196.8947,7.155217249,0,0,0,Background,,,80
4.013855,157.1233,7.148664704,0,0,0,Background,,,75
3.96645,227.2017,7.147025805,0,0,0,Background,,,25
13.47044,450.922,7.143413612,0,0,0,Background,,,83
13.48627,158.9887,7.112305758,0,0,0,Background,,,89
2.269167,871.2253,7.104436243,0,0,0,Background,,,85
13.75312,216.9094,7.103370476,0,0,0,Background,,,84
1.930711,224.9851,7.101552532,0,0,0,Background,,,100
1.839983,609.0598,7.091258817,0,0,0,Background,,,90
2.472589,319.1037,7.083228656,0,0,0,Background,,,92
2.510161,198.0595,7.076176021,0,0,0,Background,,,99
4.017023,121.0295,7.075194755,0,0,0,Background,,,91
13.45778,254.968,7.072392254,0,0,0,Background,,,107
1.949456,339.2,7.068323322,0,0,0,Background,,,96
13.96103,412.8824,7.066855025,0,0,0,Background,,,98
2.6365,225.0622,7.061133223,0,0,0,Background,,,86
2.406772,225.0622,7.061133223,0,0,0,Background,,,88
3.916028,256.2364,7.037284185,0,0,0,Background,,,18
13.87621,178.9726,7.034395816,0,0,0,Background,,,106
1.927589,267.1438,7.032303134,0,0,0,Background,,,109
2.30345,680.1921,7.002560792,0,0,0,Background,,,95
2.500767,241.0567,6.995029146,0,0,0,Background,,,116
13.94857,390.9005,6.989294191,0,0,0,Background,,,123
3.938072,319.1034,6.973276385,0,0,0,Background,,,93
2.2754,281.2488,6.973005495,0,0,0,Background,,,117
2.391056,199.1705,6.95656115,0,0,0,Background,,,121
3.944361,720.4901,6.953912064,0,0,0,Background,,,64
2.315928,241.2175,6.947832531,0,0,0,Background,,,119
2.2941,744.2047,6.947727389,0,0,0,Background,,,112
2.472594,341.2892,6.939382863,0,0,0,Background,,,124
3.881356,284.2677,6.936843555,0,0,0,Background,,,16
2.726194,159.0847,6.911767894,0,0,0,Background,,,132
2.541556,297.0474,6.909354019,0,0,0,Background,,,126
2.478856,281.2682,6.90862724,0,0,0,Background,,,133
2.337795,551.164,6.904789456,0,0,0,Background,,,125
2.334661,228.205,6.903874921,0,0,0,Background,,,128
3.821278,314.2208,6.899941043,0,0,0,Background,,,135
2.478856,374.2451,6.89743662,0,0,0,Background,,,10773
13.48627,142.9751,6.893300777,0,0,0,Background,,,142
13.49574,157.994,6.89031705,0,0,0,Background,,,141
13.74994,98.95591,6.889640012,0,0,0,Background,,,138
2.281634,269.2488,6.872758172,0,0,0,Background,,,130
2.431889,314.0784,6.870193707,0,0,0,Background,,,143
4.0107,333.1193,6.867827903,0,0,0,Background,,,140
2.030972,135.9451,6.862791012,0,0,0,Background,,,144
3.833978,300.2051,6.860592016,0,0,0,Background,,,151
4.017023,265.075,6.858482071,0,0,0,Background,,,127
1.839983,673.0722,6.857189481,0,0,0,Background,,,149
2.315945,616.1797,6.854465286,0,0,0,Background,,,148
4.017023,143.1077,6.850607839,0,0,0,Background,,,136
3.881328,143.1076,6.850607839,0,0,0,Background,,,11822
1.861939,298.9431,6.848884915,0,0,0,Background,,,150
2.491372,338.2705,6.827012372,0,0,0,Background,,,155
4.013855,209.1547,6.825654948,0,0,0,Background,,,145
2.347161,297.2437,6.815962519,0,0,0,Background,,,153
2.472589,171.1391,6.814078314,0,0,0,Background,,,163
1.902595,295.175,6.802930228,0,0,0,Background,,,159
2.018383,281.143,6.802436609,0,0,0,Background,,,7867
2.466339,568.2331,6.791501757,0,0,0,Background,,,171
3.928622,747.5182,6.788785423,0,0,0,Background,,,110
2.42875,91.02206,6.78826853,0,0,0,Background,,,168
2.28475,808.2167,6.786229942,0,0,0,Background,,,158
2.269161,285.2713,6.784063353,0,0,0,Background,,,178
3.998078,343.2279,6.781390924,0,0,0,Background,,,156
2.47885,211.1341,6.777223222,0,0,0,Background,,,184
1.9026,322.2139,6.776614091,0,0,0,Background,,,172
12.89416,194.9058,6.774965233,0,0,0,Background,,,1362
13.94858,158.9253,6.773254518,0,0,0,Background,,,181
2.409911,166.0404,6.773105458,0,0,0,Background,,,182
2.6365,166.0404,6.773105458,0,0,0,Background,,,183
2.409911,149.0095,6.773097623,0,0,0,Background,,,185
2.6365,149.0095,6.773097623,0,0,0,Background,,,186
2.488239,278.2491,6.769178761,0,0,0,Background,,,180
2.431889,315.0757,6.759877622,0,0,0,Background,,,963
2.503895,240.063,6.755139514,0,0,0,Background,,,188
3.998078,313.1814,6.745562583,0,0,0,Background,,,173
13.47676,548.899,6.742675188,0,0,0,Background,,,187
13.97052,330.8795,6.732129741,0,0,0,Background,,,193
13.74679,232.8833,6.726199396,0,0,0,Background,,,197
2.369084,233.1549,6.72501464,0,0,0,Background,,,194
2.716628,299.0266,6.724926381,0,0,0,Background,,,190
2.475722,299.0266,6.724926381,0,0,0,Background,,,191
13.97052,232.9024,6.721548806,0,0,0,Background,,,196
2.406756,391.1251,6.720697735,0,0,0,Background,,,200
13.96424,428.8561,6.717028163,0,0,0,Background,,,202
2.5953,294.244,6.71508147,0,0,0,Background,,,206
2.500761,224.0281,6.71011651,0,0,0,Background,,,198
13.48308,354.9431,6.705661804,0,0,0,Background,,,205
12.88718,116.9285,6.705551601,0,0,0,Background,,,167
2.588961,354.2654,6.703045928,0,0,0,Background,,,199
13.74364,196.8853,6.701856242,0,0,0,Background,,,212
13.99566,174.9469,6.699490732,0,0,0,Background,,,210
2.362817,293.1762,6.692217056,0,0,0,Background,,,10
1.971339,297.153,6.689951495,0,0,0,Background,,,208
3.833978,302.2207,6.685701128,0,0,0,Background,,,211
4.001234,171.1391,6.68215137,0,0,0,Background,,,164
2.497628,209.1548,6.677100696,0,0,0,Background,,,146
2.256695,721.493,6.671224298,0,0,0,Background,,,219
2.478845,721.4927,6.671224298,0,0,0,Background,,,221
2.244222,311.2958,6.666563939,0,0,0,Background,,,203
2.30345,257.24,6.665561208,0,0,0,Background,,,207
13.7658,178.9632,6.662959684,0,0,0,Background,,,225
13.77858,200.9451,6.661534004,0,0,0,Background,,,222
1.883844,401.0276,6.654900642,0,0,0,Background,,,224
13.76898,118.9419,6.642834443,0,0,0,Background,,,230
13.79769,194.9059,6.642258943,0,0,0,Background,,,1361
2.272278,748.5217,6.64121037,0,0,0,Background,,,218
1.977611,309.1744,6.634960891,0,0,0,Background,,,234
3.985428,199.1704,6.629550666,0,0,0,Background,,,122
2.585789,373.0455,6.623387984,0,0,0,Background,,,226
1.983867,279.1273,6.622247765,0,0,0,Background,,,232
2.403639,206.1632,6.621954779,0,0,0,Background,,,227
2.216,599.432,6.620119704,0,0,0,Background,,,237
3.922328,745.5024,6.611792344,0,0,0,Background,,,114
1.861928,482.0383,6.607598376,0,0,0,Background,,,239
2.403622,269.2125,6.605184149,0,0,0,Background,,,242
13.89835,198.9178,6.605033252,0,0,0,Background,,,248
13.74993,198.919,6.605033252,0,0,0,Background,,,14427
2.409911,167.0377,6.599770184,0,0,0,Background,,,246
2.6365,167.0377,6.599770184,0,0,0,Background,,,247
4.013855,301.0518,6.597486225,0,0,0,Background,,,312
13.47676,452.92,6.588582371,0,0,0,Background,,,255
2.269167,872.2288,6.579983652,0,0,0,Background,,,245
1.902595,349.2419,6.573275749,0,0,0,Background,,,249
2.422461,299.2594,6.57295959,0,0,0,Background,,,257
1.830528,737.0845,6.57205322,0,0,0,Background,,,252
1.868206,418.0261,6.566058583,0,0,0,Background,,,251
2.315945,681.168,6.564303449,0,0,0,Background,,,259
1.952578,326.1878,6.555561427,0,0,0,Background,,,269
2.328417,746.1755,6.547010925,0,0,0,Background,,,244
13.91406,194.9375,6.544722548,0,0,0,Background,,,272
13.73095,194.9368,6.544722548,0,0,0,Background,,,273
2.503895,225.0254,6.540947217,0,0,0,Background,,,271
2.403622,225.0264,6.540947217,0,0,0,Background,,,6564
2.475722,434.2663,6.53829914,0,0,0,Background,,,268
2.2941,745.1806,6.537689574,0,0,0,Background,,,262
4.020184,87.04501,6.535816542,0,0,0,Background,,,266
1.946333,428.9638,6.530877802,0,0,0,Background,,,281
2.623822,143.1077,6.5286817,0,0,0,Background,,,137
2.409917,313.1813,6.520746395,0,0,0,Background,,,174
2.478856,359.048,6.519025113,0,0,0,Background,,,278
13.96424,488.8772,6.512836313,0,0,0,Background,,,13318
1.968211,312.1722,6.512615112,0,0,0,Background,,,276
2.47885,115.9207,6.508646222,0,0,0,Background,,,296
9.17044,129.0193,6.506829867,0,0,0,Background,,,294
2.184145,194.9059,6.503580891,0,0,0,Background,,,12856
1.883844,354.0135,6.503464847,0,0,0,Background,,,300
2.059411,223.0201,6.496416283,0,0,0,Background,,,298
2.347167,565.1431,6.492780358,0,0,0,Background,,,289
2.132717,239.1291,6.492537781,0,0,0,Background,,,293
13.95484,254.9134,6.483150501,0,0,0,Background,,,305
4.010705,315.1965,6.47439871,0,0,0,Background,,,286
13.74361,259.8394,6.470488794,0,0,0,Background,,,285
3.944361,241.2175,6.469937957,0,0,0,Background,,,120
2.334661,629.1556,6.469627777,0,0,0,Background,,,297
13.21351,294.903,6.46947671,0,0,0,Background,,,5636
3.969617,293.1761,6.466981145,0,0,0,Background,,,9
4.001234,317.2121,6.466035216,0,0,0,Background,,,301
13.87303,294.9055,6.464099409,0,0,0,Background,,,309
13.55956,294.903,6.464099409,0,0,0,Background,,,5637
13.17137,117.0193,6.462534704,0,0,0,Background,,,284
2.328417,810.1879,6.460042899,0,0,0,Background,,,311
2.030972,137.9405,6.458547922,0,0,0,Background,,,303
4.013855,254.1481,6.456853581,0,0,0,Background,,,290
2.197011,248.0802,6.456597848,0,0,0,Background,,,314
1.955711,307.1587,6.447976107,0,0,0,Background,,,348
13.92662,510.8589,6.447669252,0,0,0,Background,,,326
3.994922,227.0926,6.44751806,0,0,0,Background,,,317
2.30345,253.2176,6.441728127,0,0,0,Background,,,307
4.017023,129.0921,6.440771868,0,0,0,Background,,,304
2.278517,809.1928,6.439482673,0,0,0,Background,,,331
1.839983,546.0507,6.438114386,0,0,0,Background,,,328
1.980839,546.0504,6.438114386,0,0,0,Background,,,13091
2.510167,271.2282,6.435717896,0,0,0,Background,,,334
2.312806,271.2281,6.435717896,0,0,0,Background,,,335
13.76262,238.8914,6.433556561,0,0,0,Background,,,323
2.469478,110.9758,6.433394451,0,0,0,Background,,,341
2.560489,114.9363,6.433274752,0,0,0,Background,,,338
2.463211,247.1189,6.43228172,0,0,0,Background,,,325
2.472589,71.01345,6.428232564,0,0,0,Background,,,104
2.356561,213.1862,6.421592526,0,0,0,Background,,,329
2.742162,365.2546,6.421126537,0,0,0,Background,,,310
2.601645,296.2597,6.420701937,0,0,0,Background,,,357
8.717034,89.02432,6.418448802,0,0,0,Background,,,49
13.97365,414.846,6.416562128,0,0,0,Background,,,343
1.933845,267.1519,6.412590976,0,0,0,Background,,,4078
3.934922,748.5212,6.407688528,0,0,0,Background,,,217
13.88256,336.8876,6.403439182,0,0,0,Background,,,342
2.250461,269.1397,6.399406289,0,0,0,Background,,,350
2.742162,227.0927,6.39878611,0,0,0,Background,,,318
2.661922,241.0391,6.396367804,0,0,0,Background,,,353
2.416194,241.0392,6.396367804,0,0,0,Background,,,354
2.41305,166.0441,6.395630424,0,0,0,Background,,,363
2.6365,166.0441,6.395630424,0,0,0,Background,,,364
13.35961,158.9698,6.392892272,0,0,0,Background,,,11608
3.963295,568.2327,6.385665123,0,0,0,Background,,,170
2.726194,423.2968,6.38218298,0,0,0,Background,,,365
2.315945,693.168,6.378661977,0,0,0,Background,,,382
13.72778,216.9189,6.376282039,0,0,0,Background,,,371
2.463211,371.0662,6.375362127,0,0,0,Background,,,367
13.94544,334.8797,6.374487494,0,0,0,Background,,,362
1.962067,98.94916,6.36669341,0,0,0,Background,,,351
2.4256,185.1547,6.365929758,0,0,0,Background,,,377
13.71826,174.9373,6.36533191,0,0,0,Background,,,236
4.013855,241.0306,6.355112683,0,0,0,Background,,,379
4.007539,225.0078,6.355087462,0,0,0,Background,,,453
1.940084,340.2034,6.353245258,0,0,0,Background,,,360
13.94857,196.9506,6.348164595,0,0,0,Background,,,407
13.47044,646.8759,6.34647035,0,0,0,Background,,,397
1.921345,307.1951,6.346066539,0,0,0,Background,,,391
1.974478,351.0451,6.345016595,0,0,0,Background,,,404
2.472594,773.5335,6.34295407,0,0,0,Background,,,376
13.49574,506.8881,6.337212177,0,0,0,Background,,,400
2.256683,936.2407,6.336213998,0,0,0,Background,,,359
2.369084,501.1308,6.33333589,0,0,0,Background,,,392
2.312811,617.1555,6.332287648,0,0,0,Background,,,389
13.48626,353.9484,6.329906845,0,0,0,Background,,,395
6.969745,92.92804,6.32878883,0,0,0,Background,,,12774
13.86664,298.9315,6.327561779,0,0,0,Background,,,383
2.588961,503.3747,6.322545374,0,0,0,Background,,,393
13.27091,392.8803,6.320817962,0,0,0,Background,,,405
3.963295,228.2049,6.320159637,0,0,0,Background,,,129
3.998078,163.0764,6.319158474,0,0,0,Background,,,384
2.592134,356.281,6.318658292,0,0,0,Background,,,402
13.95171,98.97388,6.318537511,0,0,0,Background,,,412
3.941217,247.1188,6.315685228,0,0,0,Background,,,324
2.331539,584.4323,6.31465272,0,0,0,Background,,,369
2.084778,257.1762,6.314265745,0,0,0,Background,,,399
2.475717,421.2271,6.312955785,0,0,0,Background,,,415
13.74361,196.9232,6.311969673,0,0,0,Background,,,403
3.881361,281.2487,6.310499525,0,0,0,Background,,,118
1.849411,610.063,6.310406817,0,0,0,Background,,,413
2.491361,254.1482,6.309219496,0,0,0,Background,,,291
3.988583,297.2436,6.302792451,0,0,0,Background,,,154
13.67272,98.97476,6.302499878,0,0,0,Background,,,9327
2.328417,618.1503,6.296548853,0,0,0,Background,,,429
13.88887,434.8642,6.296154523,0,0,0,Background,,,396
13.99566,178.8842,6.296047653,0,0,0,Background,,,401
4.013855,329.2124,6.293429302,0,0,0,Background,,,409
3.941217,721.4926,6.291271556,0,0,0,Background,,,220
13.75628,336.8589,6.290388528,0,0,0,Background,,,414
2.065739,285.2074,6.289859338,0,0,0,Background,,,420
3.833978,325.2173,6.284901654,0,0,0,Background,,,422
3.950672,248.0801,6.283493537,0,0,0,Background,,,315
3.912878,285.1862,6.281274538,0,0,0,Background,,,423
6.799845,301.0518,6.279133894,0,0,0,Background,,,313
1.827367,801.0967,6.276814227,0,0,0,Background,,,426
1.930711,337.0154,6.274111813,0,0,0,Background,,,430
2.30345,874.1999,6.270854719,0,0,0,Background,,,406
3.849772,391.1248,6.267846514,0,0,0,Background,,,201
3.998078,269.2124,6.266280346,0,0,0,Background,,,243
2.519572,401.2336,6.264126858,0,0,0,Background,,,435
13.74046,254.8654,6.263502914,0,0,0,Background,,,443
2.375361,253.1238,6.261726543,0,0,0,Background,,,425
2.281634,282.2522,6.257467927,0,0,0,Background,,,437
2.406778,329.1761,6.254375848,0,0,0,Background,,,417
13.43247,686.811,6.252281455,0,0,0,Background,,,440
4.013855,299.2593,6.251566921,0,0,0,Background,,,258
13.85983,260.9757,6.248711044,0,0,0,Background,,,431
13.96111,526.8329,6.248567751,0,0,0,Background,,,442
1.940084,337.2058,6.247229268,0,0,0,Background,,,441
2.447556,194.9969,6.245536689,0,0,0,Background,,,979
13.4736,550.8963,6.24389977,0,0,0,Background,,,427
2.752161,225.0078,6.238984883,0,0,0,Background,,,454
2.538428,225.0079,6.238984883,0,0,0,Background,,,9569
13.96738,512.8226,6.238919424,0,0,0,Background,,,461
2.431884,221.1549,6.237966115,0,0,0,Background,,,457
2.278517,873.2048,6.23510637,0,0,0,Background,,,445
8.73874,112.9856,6.232313421,0,0,0,Background,,,358
13.45777,256.9661,6.231411706,0,0,0,Background,,,463
2.507028,224.0318,6.230239202,0,0,0,Background,,,432
2.684356,481.3385,6.227918241,0,0,0,Background,,,444
8.041911,115.0036,6.22254411,0,0,0,Background,,,387
2.601645,276.2335,6.219339728,0,0,0,Background,,,450
2.222311,600.4356,6.21906007,0,0,0,Background,,,466
2.513294,389.2914,6.215792823,0,0,0,Background,,,455
14.00195,197.8949,6.214709944,0,0,0,Background,,,452
3.871883,297.1862,6.211798843,0,0,0,Background,,,489
2.497628,429.2284,6.211637707,0,0,0,Background,,,473
2.453817,314.0823,6.210737794,0,0,0,Background,,,478
3.912878,269.2487,6.210627313,0,0,0,Background,,,131
2.290983,351.2212,6.209944385,0,0,0,Background,,,433
2.161283,351.218,6.209944385,0,0,0,Background,,,1203
1.908845,355.006,6.208161273,0,0,0,Background,,,475
4.017023,271.2281,6.206040854,0,0,0,Background,,,333
6.855628,241.0306,6.205363175,0,0,0,Background,,,380
2.463211,320.107,6.201034344,0,0,0,Background,,,465
2.306567,757.1802,6.200894178,0,0,0,Background,,,448
13.96738,278.9497,6.198477608,0,0,0,Background,,,476
11.5549,181.0717,6.189025529,0,0,0,Background,,,499
13.80743,223.02,6.188870433,0,0,0,Background,,,299
2.466339,375.2485,6.188513548,0,0,0,Background,,,456
13.96112,586.8541,6.18667444,0,0,0,Background,,,540
3.702189,85.99943,6.186607454,0,0,0,Background,,,451
2.328417,552.1673,6.182361732,0,0,0,Background,,,470
1.908845,335.2267,6.179323152,0,0,0,Background,,,482
7.041189,136.8917,6.178377049,0,0,0,Background,,,13812
3.916028,253.2175,6.177032903,0,0,0,Background,,,308
2.372223,589.1245,6.175515705,0,0,0,Background,,,486
6.908773,305.1244,6.175185854,0,0,0,Background,,,500
4.023345,94.02985,6.175131538,0,0,0,Background,,,449
2.012133,160.9725,6.172690701,0,0,0,Background,,,512
13.82037,181.0094,6.169591696,0,0,0,Background,,,516
13.67937,181.0094,6.169591696,0,0,0,Background,,,517
1.90885,323.2064,6.168429623,0,0,0,Background,,,487
4.04565,715.5112,6.166736965,0,0,0,Background,,,519
13.77878,142.0201,6.166092909,0,0,0,Background,,,518
13.47359,550.8784,6.163236155,0,0,0,Background,,,502
1.874461,377.2733,6.162579557,0,0,0,Background,,,530
2.231717,339.3269,6.16193153,0,0,0,Background,,,484
2.463211,152.9864,6.161850789,0,0,0,Background,,,529
1.908845,290.0011,6.160337015,0,0,0,Background,,,508
13.49891,158.9947,6.155989857,0,0,0,Background,,,544
4.0107,303.0488,6.155455186,0,0,0,Background,,,467
4.017023,313.1449,6.154637522,0,0,0,Background,,,491
13.88571,352.8613,6.154295987,0,0,0,Background,,,831
4.00755,333.2073,6.153374709,0,0,0,Background,,,505
2.275394,379.2524,6.152127572,0,0,0,Background,,,525
1.865067,419.0184,6.149934916,0,0,0,Background,,,501
2.481972,313.1449,6.149488246,0,0,0,Background,,,492
13.90151,532.8409,6.149028043,0,0,0,Background,,,521
1.927583,295.1828,6.148243446,0,0,0,Background,,,972
3.830817,303.2329,6.148064898,0,0,0,Background,,,538
13.48625,451.9254,6.147975614,0,0,0,Background,,,531
13.41983,338.9292,6.146927735,0,0,0,Background,,,550
2.723006,219.1059,6.146574114,0,0,0,Background,,,522
6.939623,398.1045,6.146367313,0,0,0,Background,,,537
1.918217,479.0698,6.145811638,0,0,0,Background,,,533
1.940084,268.1471,6.145460338,0,0,0,Background,,,554
13.74361,352.8328,6.141539837,0,0,0,Background,,,551
4.010705,401.2334,6.141487698,0,0,0,Background,,,436
3.934922,320.1067,6.140522498,0,0,0,Background,,,464
2.700672,151.0401,6.139678368,0,0,0,Background,,,527
13.73402,127.0012,6.138743591,0,0,0,Background,,,14604
1.896339,465.0399,6.136065993,0,0,0,Background,,,548
3.994911,185.1546,6.134942395,0,0,0,Background,,,378
13.7563,98.96432,6.133540385,0,0,0,Background,,,560
4.017023,158.1267,6.133280834,0,0,0,Background,,,503
2.180972,152.9863,6.128300491,0,0,0,Background,,,528
3.998078,344.2312,6.127890541,0,0,0,Background,,,495
2.528989,158.1268,6.124029143,0,0,0,Background,,,504
13.94544,96.93893,6.122729105,0,0,0,Background,,,580
2.456956,82.95396,6.122526894,0,0,0,Background,,,534
2.488245,186.1136,6.122352553,0,0,0,Background,,,564
1.861928,479.0193,6.11850439,0,0,0,Background,,,567
2.0816,699.1385,6.117631304,0,0,0,Background,,,532
1.930711,279.1637,6.114551615,0,0,0,Background,,,579
4.017023,113.0357,6.113467226,0,0,0,Background,,,566
2.322172,242.2208,6.112712301,0,0,0,Background,,,523
13.95798,97.00028,6.112622235,0,0,0,Background,,,568
2.084772,183.1754,6.112544666,0,0,0,Background,,,542
13.89835,450.8382,6.11248749,0,0,0,Background,,,572
13.74994,97.95947,6.111559947,0,0,0,Background,,,569
2.481978,241.1812,6.111001522,0,0,0,Background,,,553
2.485111,130.9442,6.110924569,0,0,0,Background,,,588
2.28475,270.2522,6.108357534,0,0,0,Background,,,471
2.485122,339.2736,6.107845686,0,0,0,Background,,,539
2.28475,745.2072,6.10528955,0,0,0,Background,,,477
2.347167,653.1369,6.104661861,0,0,0,Background,,,561
1.839983,674.0753,6.103969713,0,0,0,Background,,,601
13.27726,490.8571,6.102672528,0,0,0,Background,,,593
2.6683,539.3803,6.102588687,0,0,0,Background,,,546
2.084772,229.181,6.101439325,0,0,0,Background,,,608
1.8682,483.0308,6.098681426,0,0,0,Background,,,587
6.829401,277.0073,6.095180331,0,0,0,Background,,,621
13.72461,134.916,6.09483842,0,0,0,Background,,,565
2.110295,635.1261,6.094585016,0,0,0,Background,,,591
2.344039,635.1263,6.094585016,0,0,0,Background,,,592
4.051945,301.0156,6.093835932,0,0,0,Background,,,583
2.30345,681.1948,6.092798542,0,0,0,Background,,,515
3.814973,95.95228,6.092679441,0,0,0,Background,,,622
2.290983,279.2332,6.088054961,0,0,0,Background,,,459
1.927583,267.1547,6.086265308,0,0,0,Background,,,498
2.557333,116.9345,6.086145291,0,0,0,Background,,,606
1.871333,529.0522,6.085410715,0,0,0,Background,,,578
13.76581,276.8472,6.084144986,0,0,0,Background,,,598
3.922328,773.5333,6.08364848,0,0,0,Background,,,375
13.91408,548.8149,6.083035915,0,0,0,Background,,,618
2.466339,315.1967,6.079203924,0,0,0,Background,,,287
2.726194,118.0411,6.07591559,0,0,0,Background,,,577
2.340906,298.247,6.075850816,0,0,0,Background,,,600
3.890811,200.0023,6.074500795,0,0,0,Background,,,637
2.544706,315.0582,6.074365205,0,0,0,Background,,,633
2.381644,289.2176,6.074004675,0,0,0,Background,,,610
2.588956,155.0715,6.073740559,0,0,0,Background,,,634
2.297217,255.1021,6.071567772,0,0,0,Background,,,589
2.272278,283.418,6.067846604,0,0,0,Background,,,629
2.228584,223.1341,6.067829984,0,0,0,Background,,,555
2.300333,875.407,6.067692825,0,0,0,Background,,,596
2.2941,171.1027,6.06481938,0,0,0,Background,,,575
2.287867,255.3644,6.064138925,0,0,0,Background,,,614
2.297217,938.2127,6.062650629,0,0,0,Background,,,571
2.466339,569.2352,6.061259893,0,0,0,Background,,,582
13.9517,236.9027,6.059995859,0,0,0,Background,,,607
2.384778,200.1738,6.059943397,0,0,0,Background,,,625
2.633339,226.0618,6.05832562,0,0,0,Background,,,595
13.43562,648.8552,6.056138169,0,0,0,Background,,,611
1.930711,266.1482,6.05539304,0,0,0,Background,,,535
2.488234,417.3226,6.054659598,0,0,0,Background,,,650
2.469467,282.2805,6.054535725,0,0,0,Background,,,597
1.896345,473.2826,6.05032039,0,0,0,Background,,,628
2.6175,301.0061,6.049820794,0,0,0,Background,,,663
3.998078,314.1845,6.049554558,0,0,0,Background,,,586
3.998078,345.2072,6.046438118,0,0,0,Background,,,612
13.76898,260.8733,6.044242992,0,0,0,Background,,,705
13.74678,218.9052,6.043984215,0,0,0,Background,,,643
13.93603,608.8359,6.042345202,0,0,0,Background,,,660
2.466339,291.109,6.03675481,0,0,0,Background,,,647
2.297217,939.4194,6.036269606,0,0,0,Background,,,494
4.00755,334.1227,6.033865034,0,0,0,Background,,,659
1.905722,295.1859,6.033837415,0,0,0,Background,,,617
2.15525,585.4164,6.03136474,0,0,0,Background,,,678
2.030972,98.95587,6.028804838,0,0,0,Background,,,139
2.272278,749.5246,6.02852409,0,0,0,Background,,,691
2.547856,299.0441,6.022310172,0,0,0,Background,,,680
2.008956,283.1107,6.021740007,0,0,0,Background,,,661
2.206528,329.1278,6.019480976,0,0,0,Background,,,687
2.463206,329.1282,6.019480976,0,0,0,Background,,,688
2.522717,199.0629,6.019380226,0,0,0,Background,,,698
2.716628,300.0262,6.011590223,0,0,0,Background,,,636
2.450683,416.0224,6.010399962,0,0,0,Background,,,699
2.378495,525.1118,6.006309385,0,0,0,Background,,,684
2.481978,279.2525,6.005435007,0,0,0,Background,,,653
2.748561,307.2129,6.005284364,0,0,0,Background,,,632
3.969611,213.1861,6.005122081,0,0,0,Background,,,330
